,State Code,County Code,Latitude,Longitude,Date Local,State Name,County Name,City Name,AQI CO,1st Max Value CO,1st Max Hour CO,Arithmetic Mean CO
52304,18,163,37.97768,-87.596836,2022-12-21,Indiana,Vanderburgh,Evansville,7.0,0.6,19,0.375
52306,18,163,37.97768,-87.596836,2022-12-23,Indiana,Vanderburgh,Evansville,1.0,0.1,0,0.1
52308,18,163,37.97768,-87.596836,2022-12-25,Indiana,Vanderburgh,Evansville,2.0,0.2,19,0.120833
52310,18,163,37.97768,-87.596836,2022-12-27,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.2
52312,18,163,37.97768,-87.596836,2022-12-29,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.2
52314,18,163,37.97768,-87.596836,2023-01-01,Indiana,Vanderburgh,Evansville,5.0,0.4,19,0.268421
52316,18,163,37.97768,-87.596836,2023-01-03,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.2125
52318,18,163,37.97768,-87.596836,2023-01-05,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.141667
52320,18,163,37.97768,-87.596836,2023-01-07,Indiana,Vanderburgh,Evansville,8.0,0.7,0,0.345833
52322,18,163,37.97768,-87.596836,2023-01-09,Indiana,Vanderburgh,Evansville,5.0,0.4,7,0.270833
52324,18,163,37.97768,-87.596836,2023-01-11,Indiana,Vanderburgh,Evansville,10.0,0.9,0,0.483333
52326,18,163,37.97768,-87.596836,2023-01-13,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.2
52328,18,163,37.97768,-87.596836,2023-01-15,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.225
52330,18,163,37.97768,-87.596836,2023-01-17,Indiana,Vanderburgh,Evansville,5.0,0.4,7,0.275
52332,18,163,37.97768,-87.596836,2023-01-19,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.208333
52334,18,163,37.97768,-87.596836,2023-01-21,Indiana,Vanderburgh,Evansville,3.0,0.3,14,0.241667
52336,18,163,37.97768,-87.596836,2023-01-23,Indiana,Vanderburgh,Evansville,6.0,0.5,21,0.233333
52338,18,163,37.97768,-87.596836,2023-01-25,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.229167
52340,18,163,37.97768,-87.596836,2023-01-27,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.1375
52342,18,163,37.97768,-87.596836,2023-01-29,Indiana,Vanderburgh,Evansville,3.0,0.3,15,0.216667
52344,18,163,37.97768,-87.596836,2023-01-31,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.2
52346,18,163,37.97768,-87.596836,2023-02-02,Indiana,Vanderburgh,Evansville,5.0,0.4,6,0.329167
52348,18,163,37.97768,-87.596836,2023-02-04,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.254167
52350,18,163,37.97768,-87.596836,2023-02-06,Indiana,Vanderburgh,Evansville,6.0,0.5,7,0.366667
52354,18,163,37.97768,-87.596836,2023-02-10,Indiana,Vanderburgh,Evansville,6.0,0.5,22,0.3
52356,18,163,37.97768,-87.596836,2023-02-12,Indiana,Vanderburgh,Evansville,7.0,0.6,23,0.3
52358,18,163,37.97768,-87.596836,2023-02-14,Indiana,Vanderburgh,Evansville,9.0,0.8,0,0.516667
52360,18,163,37.97768,-87.596836,2023-02-16,Indiana,Vanderburgh,Evansville,7.0,0.6,0,0.375
52362,18,163,37.97768,-87.596836,2023-02-18,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.233333
52363,18,163,37.97768,-87.596836,2023-02-19,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.2
52364,18,163,37.97768,-87.596836,2023-02-20,Indiana,Vanderburgh,Evansville,6.0,0.5,23,0.295833
52365,18,163,37.97768,-87.596836,2023-02-21,Indiana,Vanderburgh,Evansville,6.0,0.5,0,0.366667
52366,18,163,37.97768,-87.596836,2023-02-22,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.254167
52367,18,163,37.97768,-87.596836,2023-02-23,Indiana,Vanderburgh,Evansville,3.0,0.3,15,0.233333
52368,18,163,37.97768,-87.596836,2023-02-24,Indiana,Vanderburgh,Evansville,3.0,0.3,9,0.2625
52369,18,163,37.97768,-87.596836,2023-02-25,Indiana,Vanderburgh,Evansville,6.0,0.5,22,0.320833
52370,18,163,37.97768,-87.596836,2023-02-26,Indiana,Vanderburgh,Evansville,6.0,0.5,0,0.291667
52371,18,163,37.97768,-87.596836,2023-02-27,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.229167
52372,18,163,37.97768,-87.596836,2023-02-28,Indiana,Vanderburgh,Evansville,5.0,0.4,20,0.316667
52373,18,163,37.97768,-87.596836,2023-03-01,Indiana,Vanderburgh,Evansville,6.0,0.5,6,0.4125
52374,18,163,37.97768,-87.596836,2023-03-02,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.2375
52375,18,163,37.97768,-87.596836,2023-03-03,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.241667
52376,18,163,37.97768,-87.596836,2023-03-04,Indiana,Vanderburgh,Evansville,7.0,0.6,23,0.304167
52377,18,163,37.97768,-87.596836,2023-03-05,Indiana,Vanderburgh,Evansville,9.0,0.8,1,0.483333
52378,18,163,37.97768,-87.596836,2023-03-06,Indiana,Vanderburgh,Evansville,5.0,0.4,19,0.2625
52379,18,163,37.97768,-87.596836,2023-03-07,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.25
52380,18,163,37.97768,-87.596836,2023-03-08,Indiana,Vanderburgh,Evansville,3.0,0.3,12,0.25
52381,18,163,37.97768,-87.596836,2023-03-09,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.291667
52382,18,163,37.97768,-87.596836,2023-03-10,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.2
52383,18,163,37.97768,-87.596836,2023-03-11,Indiana,Vanderburgh,Evansville,3.0,0.3,1,0.295833
52384,18,163,37.97768,-87.596836,2023-03-12,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.208333
52385,18,163,37.97768,-87.596836,2023-03-13,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.2
52386,18,163,37.97768,-87.596836,2023-03-14,Indiana,Vanderburgh,Evansville,5.0,0.4,22,0.229167
52387,18,163,37.97768,-87.596836,2023-03-15,Indiana,Vanderburgh,Evansville,7.0,0.6,7,0.370833
52388,18,163,37.97768,-87.596836,2023-03-16,Indiana,Vanderburgh,Evansville,3.0,0.3,7,0.216667
52389,18,163,37.97768,-87.596836,2023-03-17,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.2
52390,18,163,37.97768,-87.596836,2023-03-18,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.2
52391,18,163,37.97768,-87.596836,2023-03-19,Indiana,Vanderburgh,Evansville,5.0,0.4,22,0.1875
52392,18,163,37.97768,-87.596836,2023-03-20,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.2
52393,18,163,37.97768,-87.596836,2023-03-21,Indiana,Vanderburgh,Evansville,3.0,0.3,7,0.220833
52394,18,163,37.97768,-87.596836,2023-03-22,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.2
52395,18,163,37.97768,-87.596836,2023-03-23,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.233333
52396,18,163,37.97768,-87.596836,2023-03-24,Indiana,Vanderburgh,Evansville,5.0,0.4,10,0.3375
52397,18,163,37.97768,-87.596836,2023-03-25,Indiana,Vanderburgh,Evansville,5.0,0.4,21,0.2375
52398,18,163,37.97768,-87.596836,2023-03-26,Indiana,Vanderburgh,Evansville,7.0,0.6,1,0.379167
52399,18,163,37.97768,-87.596836,2023-03-27,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.245833
52400,18,163,37.97768,-87.596836,2023-03-28,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.275
52401,18,163,37.97768,-87.596836,2023-03-29,Indiana,Vanderburgh,Evansville,5.0,0.4,6,0.325
52402,18,163,37.97768,-87.596836,2023-03-30,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.354167
52403,18,163,37.97768,-87.596836,2023-03-31,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.208333
52404,18,163,37.97768,-87.596836,2023-04-01,Indiana,Vanderburgh,Evansville,3.0,0.3,22,0.208333
52405,18,163,37.97768,-87.596836,2023-04-02,Indiana,Vanderburgh,Evansville,5.0,0.4,1,0.291667
52406,18,163,37.97768,-87.596836,2023-04-03,Indiana,Vanderburgh,Evansville,5.0,0.4,6,0.295833
52407,18,163,37.97768,-87.596836,2023-04-04,Indiana,Vanderburgh,Evansville,3.0,0.3,6,0.25
52408,18,163,37.97768,-87.596836,2023-04-05,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.2
52409,18,163,37.97768,-87.596836,2023-04-06,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.2
52410,18,163,37.97768,-87.596836,2023-04-07,Indiana,Vanderburgh,Evansville,3.0,0.3,17,0.229167
52411,18,163,37.97768,-87.596836,2023-04-08,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.241667
52412,18,163,37.97768,-87.596836,2023-04-09,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.266667
52413,18,163,37.97768,-87.596836,2023-04-10,Indiana,Vanderburgh,Evansville,5.0,0.4,6,0.329167
52414,18,163,37.97768,-87.596836,2023-04-11,Indiana,Vanderburgh,Evansville,7.0,0.6,7,0.416667
52415,18,163,37.97768,-87.596836,2023-04-12,Indiana,Vanderburgh,Evansville,6.0,0.5,1,0.383333
52416,18,163,37.97768,-87.596836,2023-04-13,Indiana,Vanderburgh,Evansville,7.0,0.6,2,0.475
52417,18,163,37.97768,-87.596836,2023-04-14,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.295833
52418,18,163,37.97768,-87.596836,2023-04-15,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.3
52419,18,163,37.97768,-87.596836,2023-04-16,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.208333
52420,18,163,37.97768,-87.596836,2023-04-17,Indiana,Vanderburgh,Evansville,5.0,0.4,21,0.229167
52421,18,163,37.97768,-87.596836,2023-04-18,Indiana,Vanderburgh,Evansville,6.0,0.5,7,0.395833
52422,18,163,37.97768,-87.596836,2023-04-19,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.320833
52423,18,163,37.97768,-87.596836,2023-04-20,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.2125
52424,18,163,37.97768,-87.596836,2023-04-21,Indiana,Vanderburgh,Evansville,5.0,0.4,17,0.283333
52425,18,163,37.97768,-87.596836,2023-04-22,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.204167
52426,18,163,37.97768,-87.596836,2023-04-23,Indiana,Vanderburgh,Evansville,5.0,0.4,21,0.233333
52427,18,163,37.97768,-87.596836,2023-04-24,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.3
52428,18,163,37.97768,-87.596836,2023-04-25,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.320833
52429,18,163,37.97768,-87.596836,2023-04-26,Indiana,Vanderburgh,Evansville,6.0,0.5,2,0.3625
52430,18,163,37.97768,-87.596836,2023-04-27,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.279167
52431,18,163,37.97768,-87.596836,2023-04-28,Indiana,Vanderburgh,Evansville,5.0,0.4,21,0.283333
52432,18,163,37.97768,-87.596836,2023-04-29,Indiana,Vanderburgh,Evansville,6.0,0.5,0,0.270833
52433,18,163,37.97768,-87.596836,2023-04-30,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.183333
52434,18,163,37.97768,-87.596836,2023-05-01,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.175
52435,18,163,37.97768,-87.596836,2023-05-02,Indiana,Vanderburgh,Evansville,2.0,0.2,0,0.191667
52436,18,163,37.97768,-87.596836,2023-05-03,Indiana,Vanderburgh,Evansville,5.0,0.4,23,0.225
52437,18,163,37.97768,-87.596836,2023-05-04,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.279167
52438,18,163,37.97768,-87.596836,2023-05-05,Indiana,Vanderburgh,Evansville,6.0,0.5,5,0.325
52439,18,163,37.97768,-87.596836,2023-05-06,Indiana,Vanderburgh,Evansville,5.0,0.4,18,0.283333
52440,18,163,37.97768,-87.596836,2023-05-07,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.258333
52441,18,163,37.97768,-87.596836,2023-05-08,Indiana,Vanderburgh,Evansville,5.0,0.4,20,0.266667
52442,18,163,37.97768,-87.596836,2023-05-09,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.345833
52443,18,163,37.97768,-87.596836,2023-05-10,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.354167
52444,18,163,37.97768,-87.596836,2023-05-11,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.4
52445,18,163,37.97768,-87.596836,2023-05-12,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.2875
52446,18,163,37.97768,-87.596836,2023-05-13,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.295833
52447,18,163,37.97768,-87.596836,2023-05-14,Indiana,Vanderburgh,Evansville,5.0,0.4,1,0.345833
52448,18,163,37.97768,-87.596836,2023-05-15,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.329167
52449,18,163,37.97768,-87.596836,2023-05-16,Indiana,Vanderburgh,Evansville,5.0,0.4,6,0.3375
52450,18,163,37.97768,-87.596836,2023-05-17,Indiana,Vanderburgh,Evansville,5.0,0.4,5,0.358333
52451,18,163,37.97768,-87.596836,2023-05-18,Indiana,Vanderburgh,Evansville,5.0,0.4,8,0.35
52452,18,163,37.97768,-87.596836,2023-05-19,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.329167
52453,18,163,37.97768,-87.596836,2023-05-20,Indiana,Vanderburgh,Evansville,6.0,0.5,23,0.320833
52454,18,163,37.97768,-87.596836,2023-05-21,Indiana,Vanderburgh,Evansville,6.0,0.5,0,0.358333
52455,18,163,37.97768,-87.596836,2023-05-22,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.375
52456,18,163,37.97768,-87.596836,2023-05-23,Indiana,Vanderburgh,Evansville,6.0,0.5,20,0.366667
52457,18,163,37.97768,-87.596836,2023-05-24,Indiana,Vanderburgh,Evansville,6.0,0.5,0,0.404167
52458,18,163,37.97768,-87.596836,2023-05-25,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.2625
52459,18,163,37.97768,-87.596836,2023-05-26,Indiana,Vanderburgh,Evansville,3.0,0.3,19,0.204167
52460,18,163,37.97768,-87.596836,2023-05-27,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.258333
52461,18,163,37.97768,-87.596836,2023-05-28,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.225
52462,18,163,37.97768,-87.596836,2023-05-29,Indiana,Vanderburgh,Evansville,5.0,0.4,22,0.233333
52463,18,163,37.97768,-87.596836,2023-05-30,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.375
52464,18,163,37.97768,-87.596836,2023-05-31,Indiana,Vanderburgh,Evansville,5.0,0.4,5,0.316667
52465,18,163,37.97768,-87.596836,2023-06-01,Indiana,Vanderburgh,Evansville,5.0,0.4,5,0.341667
52466,18,163,37.97768,-87.596836,2023-06-02,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.3875
52467,18,163,37.97768,-87.596836,2023-06-03,Indiana,Vanderburgh,Evansville,6.0,0.5,0,0.3625
52468,18,163,37.97768,-87.596836,2023-06-04,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.345833
52469,18,163,37.97768,-87.596836,2023-06-05,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.3
52470,18,163,37.97768,-87.596836,2023-06-06,Indiana,Vanderburgh,Evansville,5.0,0.4,6,0.354167
52471,18,163,37.97768,-87.596836,2023-06-07,Indiana,Vanderburgh,Evansville,6.0,0.5,21,0.375
52472,18,163,37.97768,-87.596836,2023-06-08,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.325
52473,18,163,37.97768,-87.596836,2023-06-09,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.359091
52474,18,163,37.97768,-87.596836,2023-06-10,Indiana,Vanderburgh,Evansville,6.0,0.5,22,0.422222
52475,18,163,37.97768,-87.596836,2023-06-11,Indiana,Vanderburgh,Evansville,6.0,0.5,0,0.35
52476,18,163,37.97768,-87.596836,2023-06-12,Indiana,Vanderburgh,Evansville,5.0,0.4,21,0.3125
52477,18,163,37.97768,-87.596836,2023-06-13,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.270833
52478,18,163,37.97768,-87.596836,2023-06-14,Indiana,Vanderburgh,Evansville,5.0,0.4,18,0.3
52479,18,163,37.97768,-87.596836,2023-06-15,Indiana,Vanderburgh,Evansville,6.0,0.5,5,0.395833
52480,18,163,37.97768,-87.596836,2023-06-16,Indiana,Vanderburgh,Evansville,6.0,0.5,14,0.4125
52481,18,163,37.97768,-87.596836,2023-06-17,Indiana,Vanderburgh,Evansville,7.0,0.6,22,0.425
52482,18,163,37.97768,-87.596836,2023-06-18,Indiana,Vanderburgh,Evansville,7.0,0.6,0,0.479167
52490,18,163,37.97768,-87.596836,2023-06-26,Indiana,Vanderburgh,Evansville,5.0,0.4,8,0.366667
52495,18,163,37.97768,-87.596836,2023-07-01,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.358333
52497,18,163,37.97768,-87.596836,2023-07-03,Indiana,Vanderburgh,Evansville,6.0,0.5,20,0.391667
52505,18,163,37.97768,-87.596836,2023-07-11,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.2875
52509,18,163,37.97768,-87.596836,2023-07-15,Indiana,Vanderburgh,Evansville,5.0,0.4,23,0.304167
52513,18,163,37.97768,-87.596836,2023-07-19,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.275
52517,18,163,37.97768,-87.596836,2023-07-23,Indiana,Vanderburgh,Evansville,6.0,0.5,0,0.358333
52522,18,163,37.97768,-87.596836,2023-07-28,Indiana,Vanderburgh,Evansville,6.0,0.5,6,0.4375
52526,18,163,37.97768,-87.596836,2023-08-01,Indiana,Vanderburgh,Evansville,5.0,0.4,9,0.320833
52530,18,163,37.97768,-87.596836,2023-08-05,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.316667
52540,18,163,37.97768,-87.596836,2023-08-15,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.291667
52544,18,163,37.97768,-87.596836,2023-08-19,Indiana,Vanderburgh,Evansville,7.0,0.6,0,0.466667
52548,18,163,37.97768,-87.596836,2023-08-23,Indiana,Vanderburgh,Evansville,5.0,0.4,0,0.4
52552,18,163,37.97768,-87.596836,2023-08-27,Indiana,Vanderburgh,Evansville,3.0,0.3,0,0.225
52560,19,163,41.530011,-90.587611,2022-01-03,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52564,19,163,41.530011,-90.587611,2022-01-07,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52574,19,163,41.530011,-90.587611,2022-01-21,Iowa,Scott,Davenport,5.0,0.4,9,0.255
52580,19,163,41.530011,-90.587611,2022-01-27,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52584,19,163,41.530011,-90.587611,2022-01-31,Iowa,Scott,Davenport,5.0,0.4,3,0.275
52589,19,163,41.530011,-90.587611,2022-02-05,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52593,19,163,41.530011,-90.587611,2022-02-10,Iowa,Scott,Davenport,2.0,0.2,8,0.154167
52597,19,163,41.530011,-90.587611,2022-02-14,Iowa,Scott,Davenport,3.0,0.3,22,0.208333
52602,19,163,41.530011,-90.587611,2022-02-20,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52606,19,163,41.530011,-90.587611,2022-02-25,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52610,19,163,41.530011,-90.587611,2022-03-01,Iowa,Scott,Davenport,3.0,0.3,22,0.208333
52615,19,163,41.530011,-90.587611,2022-03-06,Iowa,Scott,Davenport,2.0,0.2,0,0.145833
52619,19,163,41.530011,-90.587611,2022-03-10,Iowa,Scott,Davenport,2.0,0.2,0,0.195833
52623,19,163,41.530011,-90.587611,2022-03-14,Iowa,Scott,Davenport,3.0,0.3,20,0.244444
52628,19,163,41.530011,-90.587611,2022-03-19,Iowa,Scott,Davenport,2.0,0.2,13,0.2
52632,19,163,41.530011,-90.587611,2022-03-23,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52636,19,163,41.530011,-90.587611,2022-03-27,Iowa,Scott,Davenport,2.0,0.2,20,0.116667
52639,19,163,41.530011,-90.587611,2022-03-31,Iowa,Scott,Davenport,2.0,0.2,16,0.2
52643,19,163,41.530011,-90.587611,2022-04-04,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52647,19,163,41.530011,-90.587611,2022-04-08,Iowa,Scott,Davenport,2.0,0.2,11,0.154167
52657,19,163,41.530011,-90.587611,2022-04-18,Iowa,Scott,Davenport,2.0,0.2,0,0.1625
52659,19,163,41.530011,-90.587611,2022-04-20,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52662,19,163,41.530011,-90.587611,2022-04-23,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52667,19,163,41.530011,-90.587611,2022-04-28,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52671,19,163,41.530011,-90.587611,2022-05-02,Iowa,Scott,Davenport,2.0,0.2,14,0.141667
52675,19,163,41.530011,-90.587611,2022-05-06,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52680,19,163,41.530011,-90.587611,2022-05-11,Iowa,Scott,Davenport,3.0,0.3,6,0.216667
52684,19,163,41.530011,-90.587611,2022-05-15,Iowa,Scott,Davenport,3.0,0.3,0,0.2
52688,19,163,41.530011,-90.587611,2022-05-19,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52691,19,163,41.530011,-90.587611,2022-05-22,Iowa,Scott,Davenport,1.0,0.1,0,0.1
52695,19,163,41.530011,-90.587611,2022-05-26,Iowa,Scott,Davenport,2.0,0.2,0,0.175
52699,19,163,41.530011,-90.587611,2022-05-30,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52702,19,163,41.530011,-90.587611,2022-06-03,Iowa,Scott,Davenport,2.0,0.2,21,0.16
52706,19,163,41.530011,-90.587611,2022-06-07,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52708,19,163,41.530011,-90.587611,2022-06-09,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52712,19,163,41.530011,-90.587611,2022-06-14,Iowa,Scott,Davenport,2.0,0.2,0,0.195833
52714,19,163,41.530011,-90.587611,2022-06-16,Iowa,Scott,Davenport,2.0,0.2,7,0.116667
52719,19,163,41.530011,-90.587611,2022-06-21,Iowa,Scott,Davenport,2.0,0.2,0,0.195833
52721,19,163,41.530011,-90.587611,2022-06-23,Iowa,Scott,Davenport,2.0,0.2,0,0.158333
52725,19,163,41.530011,-90.587611,2022-06-27,Iowa,Scott,Davenport,2.0,0.2,21,0.113043
52729,19,163,41.530011,-90.587611,2022-07-01,Iowa,Scott,Davenport,3.0,0.3,20,0.2125
52733,19,163,41.530011,-90.587611,2022-07-05,Iowa,Scott,Davenport,2.0,0.2,0,0.158333
52737,19,163,41.530011,-90.587611,2022-07-09,Iowa,Scott,Davenport,2.0,0.2,0,0.133333
52742,19,163,41.530011,-90.587611,2022-07-14,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52746,19,163,41.530011,-90.587611,2022-07-18,Iowa,Scott,Davenport,2.0,0.2,0,0.183333
52750,19,163,41.530011,-90.587611,2022-07-22,Iowa,Scott,Davenport,2.0,0.2,8,0.116667
52755,19,163,41.530011,-90.587611,2022-07-27,Iowa,Scott,Davenport,2.0,0.2,21,0.1125
52759,19,163,41.530011,-90.587611,2022-07-31,Iowa,Scott,Davenport,2.0,0.2,0,0.1625
52762,19,163,41.530011,-90.587611,2022-08-03,Iowa,Scott,Davenport,1.0,0.1,0,0.1
52767,19,163,41.530011,-90.587611,2022-08-08,Iowa,Scott,Davenport,2.0,0.2,0,0.108333
52771,19,163,41.530011,-90.587611,2022-08-12,Iowa,Scott,Davenport,2.0,0.2,0,0.168182
52775,19,163,41.530011,-90.587611,2022-08-16,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52780,19,163,41.530011,-90.587611,2022-08-21,Iowa,Scott,Davenport,2.0,0.2,0,0.141667
52784,19,163,41.530011,-90.587611,2022-08-25,Iowa,Scott,Davenport,2.0,0.2,16,0.2
52788,19,163,41.530011,-90.587611,2022-08-29,Iowa,Scott,Davenport,2.0,0.2,8,0.145833
52792,19,163,41.530011,-90.587611,2022-09-02,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52796,19,163,41.530011,-90.587611,2022-09-06,Iowa,Scott,Davenport,3.0,0.3,0,0.2125
52804,19,163,41.530011,-90.587611,2022-09-14,Iowa,Scott,Davenport,5.0,0.4,2,0.295833
52809,19,163,41.530011,-90.587611,2022-09-19,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52813,19,163,41.530011,-90.587611,2022-09-23,Iowa,Scott,Davenport,2.0,0.2,0,0.175
52816,19,163,41.530011,-90.587611,2022-09-26,Iowa,Scott,Davenport,1.0,0.1,0,0.1
52820,19,163,41.530011,-90.587611,2022-09-30,Iowa,Scott,Davenport,3.0,0.3,21,0.216667
52822,19,163,41.530011,-90.587611,2022-10-02,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52825,19,163,41.530011,-90.587611,2022-10-05,Iowa,Scott,Davenport,3.0,0.3,9,0.2125
52833,19,163,41.530011,-90.587611,2022-10-13,Iowa,Scott,Davenport,2.0,0.2,22,0.108333
52835,19,163,41.530011,-90.587611,2022-10-15,Iowa,Scott,Davenport,1.0,0.1,0,0.1
52839,19,163,41.530011,-90.587611,2022-10-19,Iowa,Scott,Davenport,1.0,0.1,0,0.1
52844,19,163,41.530011,-90.587611,2022-10-24,Iowa,Scott,Davenport,2.0,0.2,14,0.125
52848,19,163,41.530011,-90.587611,2022-10-28,Iowa,Scott,Davenport,5.0,0.4,23,0.241667
52852,19,163,41.530011,-90.587611,2022-11-01,Iowa,Scott,Davenport,6.0,0.5,6,0.3
52857,19,163,41.530011,-90.587611,2022-11-06,Iowa,Scott,Davenport,1.0,0.1,0,0.1
52861,19,163,41.530011,-90.587611,2022-11-10,Iowa,Scott,Davenport,2.0,0.2,0,0.1875
52864,19,163,41.530011,-90.587611,2022-11-13,Iowa,Scott,Davenport,3.0,0.3,23,0.129167
52869,19,163,41.530011,-90.587611,2022-11-18,Iowa,Scott,Davenport,1.0,0.1,0,0.1
52873,19,163,41.530011,-90.587611,2022-11-22,Iowa,Scott,Davenport,3.0,0.3,3,0.266667
52877,19,163,41.530011,-90.587611,2022-11-26,Iowa,Scott,Davenport,2.0,0.2,0,0.179167
52881,19,163,41.530011,-90.587611,2022-11-30,Iowa,Scott,Davenport,1.0,0.1,0,0.1
52885,19,163,41.530011,-90.587611,2022-12-04,Iowa,Scott,Davenport,2.0,0.2,0,0.195652
52889,19,163,41.530011,-90.587611,2022-12-08,Iowa,Scott,Davenport,3.0,0.3,0,0.204167
52894,19,163,41.530011,-90.587611,2022-12-13,Iowa,Scott,Davenport,2.0,0.2,0,0.2
52898,19,163,41.530011,-90.587611,2022-12-17,Iowa,Scott,Davenport,1.0,0.1,0,0.1
52902,19,163,41.530011,-90.587611,2022-12-21,Iowa,Scott,Davenport,2.0,0.2,7,0.170833
52906,19,163,41.530011,-90.587611,2022-12-25,Iowa,Scott,Davenport,2.0,0.2,17,0.129167
52910,19,163,41.530011,-90.587611,2022-12-29,Iowa,Scott,Davenport,2.0,0.2,0,0.2
