,State Code,County Code,Latitude,Longitude,Date Local,State Name,County Name,City Name,AQI NO2,1st Max Value NO2,1st Max Hour NO2,Arithmetic Mean NO2
30840,6,65,33.85275,-116.54101,2022-07-16,California,Riverside,Palm Springs,5,5.6,7,2.733333
30842,6,65,33.85275,-116.54101,2022-07-18,California,Riverside,Palm Springs,7,7.2,1,2.541667
30846,6,65,33.85275,-116.54101,2022-07-22,California,Riverside,Palm Springs,5,5.9,22,2.558333
30849,6,65,33.85275,-116.54101,2022-07-25,California,Riverside,Palm Springs,19,20.5,3,6.608333
30851,6,65,33.85275,-116.54101,2022-07-27,California,Riverside,Palm Springs,8,8.0,7,4.1
30853,6,65,33.85275,-116.54101,2022-07-29,California,Riverside,Palm Springs,14,15.6,6,4.745833
30859,6,65,33.85275,-116.54101,2022-08-04,California,Riverside,Palm Springs,6,6.6,22,3.154167
30861,6,65,33.85275,-116.54101,2022-08-06,California,Riverside,Palm Springs,6,6.1,2,2.275
30863,6,65,33.85275,-116.54101,2022-08-08,California,Riverside,Palm Springs,14,15.9,2,4.591667
30869,6,65,33.85275,-116.54101,2022-08-14,California,Riverside,Palm Springs,10,11.6,3,3.445833
30871,6,65,33.85275,-116.54101,2022-08-16,California,Riverside,Palm Springs,8,9.0,6,4.658333
30873,6,65,33.85275,-116.54101,2022-08-18,California,Riverside,Palm Springs,8,8.4,5,3.8875
30876,6,65,33.85275,-116.54101,2022-08-21,California,Riverside,Palm Springs,11,12.0,5,3.4875
30878,6,65,33.85275,-116.54101,2022-08-23,California,Riverside,Palm Springs,18,19.8,6,6.516667
30880,6,65,33.85275,-116.54101,2022-08-25,California,Riverside,Palm Springs,13,14.1,4,4.5875
30883,6,65,33.85275,-116.54101,2022-08-28,California,Riverside,Palm Springs,7,7.6,23,2.529167
30885,6,65,33.85275,-116.54101,2022-08-30,California,Riverside,Palm Springs,9,10.4,2,4.445833
30887,6,65,33.85275,-116.54101,2022-09-01,California,Riverside,Palm Springs,18,19.7,2,7.245455
30890,6,65,33.85275,-116.54101,2022-09-04,California,Riverside,Palm Springs,7,7.7,5,2.870833
30892,6,65,33.85275,-116.54101,2022-09-06,California,Riverside,Palm Springs,22,23.4,6,8.328571
30894,6,65,33.85275,-116.54101,2022-09-08,California,Riverside,Palm Springs,8,9.4,0,4.34
30897,6,65,33.85275,-116.54101,2022-09-11,California,Riverside,Palm Springs,15,16.0,6,5.908333
30899,6,65,33.85275,-116.54101,2022-09-13,California,Riverside,Palm Springs,8,9.0,0,3.7125
30901,6,65,33.85275,-116.54101,2022-09-15,California,Riverside,Palm Springs,13,14.3,6,4.75
30904,6,65,33.85275,-116.54101,2022-09-18,California,Riverside,Palm Springs,6,6.0,7,2.420833
30906,6,65,33.85275,-116.54101,2022-09-20,California,Riverside,Palm Springs,11,12.9,6,4.7375
30908,6,65,33.85275,-116.54101,2022-09-22,California,Riverside,Palm Springs,12,13.7,23,7.025
30911,6,65,33.85275,-116.54101,2022-09-25,California,Riverside,Palm Springs,5,5.9,21,2.620833
30913,6,65,33.85275,-116.54101,2022-09-27,California,Riverside,Palm Springs,16,17.6,23,9.341667
30915,6,65,33.85275,-116.54101,2022-09-29,California,Riverside,Palm Springs,23,24.8,5,9.679167
30918,6,65,33.85275,-116.54101,2022-10-02,California,Riverside,Palm Springs,13,14.0,5,5.55
30920,6,65,33.85275,-116.54101,2022-10-04,California,Riverside,Palm Springs,17,18.9,23,7.520833
30922,6,65,33.85275,-116.54101,2022-10-06,California,Riverside,Palm Springs,22,23.6,6,7.45
30928,6,65,33.85275,-116.54101,2022-10-12,California,Riverside,Palm Springs,9,10.7,21,6.029167
30930,6,65,33.85275,-116.54101,2022-10-14,California,Riverside,Palm Springs,14,15.1,9,6.008333
30932,6,65,33.85275,-116.54101,2022-10-16,California,Riverside,Palm Springs,8,9.8,23,4.879167
30935,6,65,33.85275,-116.54101,2022-10-19,California,Riverside,Palm Springs,21,22.5,19,11.008333
30937,6,65,33.85275,-116.54101,2022-10-21,California,Riverside,Palm Springs,23,24.5,6,7.929167
30939,6,65,33.85275,-116.54101,2022-10-23,California,Riverside,Palm Springs,5,5.9,4,2.454167
30945,6,65,33.85275,-116.54101,2022-10-29,California,Riverside,Palm Springs,20,21.2,22,10.033333
30947,6,65,33.85275,-116.54101,2022-10-31,California,Riverside,Palm Springs,22,23.3,22,11.058333
30949,6,65,33.85275,-116.54101,2022-11-02,California,Riverside,Palm Springs,8,8.1,6,2.716667
30952,6,65,33.85275,-116.54101,2022-11-05,California,Riverside,Palm Springs,21,22.6,1,12.925
30954,6,65,33.85275,-116.54101,2022-11-07,California,Riverside,Palm Springs,14,15.4,6,6.008333
30956,6,65,33.85275,-116.54101,2022-11-09,California,Riverside,Palm Springs,14,15.2,23,2.8875
30960,6,65,33.85275,-116.54101,2022-11-13,California,Riverside,Palm Springs,18,19.4,21,7.133333
30962,6,65,33.85275,-116.54101,2022-11-15,California,Riverside,Palm Springs,15,16.8,6,5.22381
30964,6,65,33.85275,-116.54101,2022-11-17,California,Riverside,Palm Springs,30,32.9,22,18.161111
30967,6,65,33.85275,-116.54101,2022-11-20,California,Riverside,Palm Springs,15,16.7,23,5.716667
30969,6,65,33.85275,-116.54101,2022-11-22,California,Riverside,Palm Springs,26,28.1,7,16.4
30973,6,65,33.85275,-116.54101,2022-11-26,California,Riverside,Palm Springs,25,26.7,19,11.341667
30976,6,65,33.85275,-116.54101,2022-11-29,California,Riverside,Palm Springs,23,24.4,19,9.033333
30978,6,65,33.85275,-116.54101,2022-12-01,California,Riverside,Palm Springs,19,20.4,1,8.328571
30980,6,65,33.85275,-116.54101,2022-12-03,California,Riverside,Palm Springs,23,24.8,20,11.579167
30983,6,65,33.85275,-116.54101,2022-12-06,California,Riverside,Palm Springs,11,12.1,7,3.7875
30985,6,65,33.85275,-116.54101,2022-12-08,California,Riverside,Palm Springs,22,23.6,22,10.75
30987,6,65,33.85275,-116.54101,2022-12-10,California,Riverside,Palm Springs,23,24.3,20,14.5375
30993,6,65,33.85275,-116.54101,2022-12-16,California,Riverside,Palm Springs,24,25.2,5,8.266667
30995,6,65,33.85275,-116.54101,2022-12-18,California,Riverside,Palm Springs,23,24.7,17,11.483333
30997,6,65,33.85275,-116.54101,2022-12-20,California,Riverside,Palm Springs,23,24.6,16,14.7
31000,6,65,33.85275,-116.54101,2022-12-23,California,Riverside,Palm Springs,29,31.0,17,17.5875
31002,6,65,33.85275,-116.54101,2022-12-25,California,Riverside,Palm Springs,18,19.1,18,10.3
31004,6,65,33.85275,-116.54101,2022-12-27,California,Riverside,Palm Springs,25,26.1,18,15.2125
31007,6,65,33.85275,-116.54101,2022-12-30,California,Riverside,Palm Springs,25,26.7,23,9.516667
31009,6,65,33.85275,-116.54101,2023-01-02,California,Riverside,Palm Springs,10,11.9,17,5.620833
31011,6,65,33.85275,-116.54101,2023-01-04,California,Riverside,Palm Springs,21,22.4,20,11.65
31014,6,65,33.85275,-116.54101,2023-01-07,California,Riverside,Palm Springs,17,18.8,6,9.554167
31016,6,65,33.85275,-116.54101,2023-01-09,California,Riverside,Palm Springs,26,28.4,8,15.5
31018,6,65,33.85275,-116.54101,2023-01-11,California,Riverside,Palm Springs,13,14.3,20,6.520833
31021,6,65,33.85275,-116.54101,2023-01-14,California,Riverside,Palm Springs,22,23.1,7,11.9125
31023,6,65,33.85275,-116.54101,2023-01-16,California,Riverside,Palm Springs,9,10.9,19,5.233333
31025,6,65,33.85275,-116.54101,2023-01-18,California,Riverside,Palm Springs,17,18.9,22,8.15
31028,6,65,33.85275,-116.54101,2023-01-21,California,Riverside,Palm Springs,15,16.3,21,7.820833
31030,6,65,33.85275,-116.54101,2023-01-23,California,Riverside,Palm Springs,13,14.8,22,2.191667
31032,6,65,33.85275,-116.54101,2023-01-25,California,Riverside,Palm Springs,21,22.0,7,7.083333
31038,6,65,33.85275,-116.54101,2023-01-31,California,Riverside,Palm Springs,2,2.4,18,0.995833
31040,6,65,33.85275,-116.54101,2023-02-02,California,Riverside,Palm Springs,29,31.2,2,15.166667
31042,6,65,33.85275,-116.54101,2023-02-04,California,Riverside,Palm Springs,19,20.9,22,10.454167
31045,6,65,33.85275,-116.54101,2023-02-07,California,Riverside,Palm Springs,11,12.5,7,3.883333
31047,6,65,33.85275,-116.54101,2023-02-09,California,Riverside,Palm Springs,22,23.6,3,8.145833
31049,6,65,33.85275,-116.54101,2023-02-11,California,Riverside,Palm Springs,20,21.0,5,7.679167
31052,6,65,33.85275,-116.54101,2023-02-14,California,Riverside,Palm Springs,14,15.3,3,4.8
31056,6,65,33.85275,-116.54101,2023-02-18,California,Riverside,Palm Springs,19,20.8,0,11.341667
31060,6,65,33.85275,-116.54101,2023-02-22,California,Riverside,Palm Springs,6,6.5,15,1.870833
31063,6,65,33.85275,-116.54101,2023-02-25,California,Riverside,Palm Springs,9,10.0,0,2.179167
31065,6,65,33.85275,-116.54101,2023-02-27,California,Riverside,Palm Springs,20,21.0,22,6.941667
31067,6,65,33.85275,-116.54101,2023-03-01,California,Riverside,Palm Springs,9,10.4,4,4.008333
31070,6,65,33.85275,-116.54101,2023-03-04,California,Riverside,Palm Springs,17,18.9,3,6.529167
31072,6,65,33.85275,-116.54101,2023-03-06,California,Riverside,Palm Springs,7,7.8,8,3.1375
31076,6,65,33.85275,-116.54101,2023-03-10,California,Riverside,Palm Springs,20,21.6,7,8.380952
31079,6,65,33.85275,-116.54101,2023-03-13,California,Riverside,Palm Springs,6,6.3,9,3.120833
31081,6,65,33.85275,-116.54101,2023-03-15,California,Riverside,Palm Springs,7,7.5,7,3.229167
31083,6,65,33.85275,-116.54101,2023-03-17,California,Riverside,Palm Springs,10,11.1,6,4.683333
31086,6,65,33.85275,-116.54101,2023-03-20,California,Riverside,Palm Springs,15,16.7,6,4.179167
31088,6,65,33.85275,-116.54101,2023-03-22,California,Riverside,Palm Springs,8,9.8,4,3.291667
31090,6,65,33.85275,-116.54101,2023-03-24,California,Riverside,Palm Springs,7,7.9,6,2.929167
31093,6,65,33.85275,-116.54101,2023-03-27,California,Riverside,Palm Springs,13,14.0,18,4.754167
31095,6,65,33.85275,-116.54101,2023-03-29,California,Riverside,Palm Springs,12,13.4,6,3.033333
31097,6,65,33.85275,-116.54101,2023-03-31,California,Riverside,Palm Springs,14,15.7,6,5.7125
31100,6,65,33.85275,-116.54101,2023-04-03,California,Riverside,Palm Springs,0,0.9,16,0.466667
31102,6,65,33.85275,-116.54101,2023-04-05,California,Riverside,Palm Springs,14,15.8,21,5.616667
31104,6,65,33.85275,-116.54101,2023-04-07,California,Riverside,Palm Springs,15,16.5,6,5.683333
31107,6,65,33.85275,-116.54101,2023-04-10,California,Riverside,Palm Springs,14,15.9,7,4.7375
31109,6,65,33.85275,-116.54101,2023-04-12,California,Riverside,Palm Springs,13,14.7,6,3.695833
31112,6,65,33.85275,-116.54101,2023-04-15,California,Riverside,Palm Springs,10,11.0,21,5.5625
31114,6,65,33.85275,-116.54101,2023-04-17,California,Riverside,Palm Springs,7,7.9,0,3.116667
31116,6,65,33.85275,-116.54101,2023-04-19,California,Riverside,Palm Springs,8,8.6,21,3.654167
31119,6,65,33.85275,-116.54101,2023-04-22,California,Riverside,Palm Springs,8,8.6,2,3.283333
31121,6,65,33.85275,-116.54101,2023-04-24,California,Riverside,Palm Springs,5,5.5,21,2.858333
31123,6,65,33.85275,-116.54101,2023-04-26,California,Riverside,Palm Springs,16,17.1,3,6.25
31126,6,65,33.85275,-116.54101,2023-04-29,California,Riverside,Palm Springs,8,8.9,7,3.370833
31128,6,65,33.85275,-116.54101,2023-05-01,California,Riverside,Palm Springs,4,4.6,2,1.229167
31130,6,65,33.85275,-116.54101,2023-05-03,California,Riverside,Palm Springs,1,1.2,0,0.708333
31132,6,65,33.85275,-116.54101,2023-05-05,California,Riverside,Palm Springs,8,9.6,5,1.716667
31134,6,65,33.85275,-116.54101,2023-05-07,California,Riverside,Palm Springs,6,6.0,5,2.195833
31136,6,65,33.85275,-116.54101,2023-05-09,California,Riverside,Palm Springs,4,4.6,2,1.883333
31139,6,65,33.85275,-116.54101,2023-05-12,California,Riverside,Palm Springs,8,8.1,21,4.365
31141,6,65,33.85275,-116.54101,2023-05-14,California,Riverside,Palm Springs,25,26.7,2,5.204348
31143,6,65,33.85275,-116.54101,2023-05-16,California,Riverside,Palm Springs,12,13.3,5,6.140909
31146,6,65,33.85275,-116.54101,2023-05-19,California,Riverside,Palm Springs,12,13.5,1,5.104167
31148,6,65,33.85275,-116.54101,2023-05-21,California,Riverside,Palm Springs,10,11.6,2,4.329167
31150,6,65,33.85275,-116.54101,2023-05-23,California,Riverside,Palm Springs,5,5.2,8,3.0625
31153,6,65,33.85275,-116.54101,2023-05-26,California,Riverside,Palm Springs,4,4.7,19,2.191667
31155,6,65,33.85275,-116.54101,2023-05-28,California,Riverside,Palm Springs,3,3.2,21,2.316667
31157,6,65,33.85275,-116.54101,2023-05-30,California,Riverside,Palm Springs,2,2.7,3,1.191667
31160,6,65,33.85275,-116.54101,2023-06-02,California,Riverside,Palm Springs,4,4.8,18,2.966667
31162,6,65,33.85275,-116.54101,2023-06-04,California,Riverside,Palm Springs,4,4.3,2,2.720833
31164,6,65,33.85275,-116.54101,2023-06-06,California,Riverside,Palm Springs,1,1.9,20,1.004167
31167,6,65,33.85275,-116.54101,2023-06-09,California,Riverside,Palm Springs,6,6.6,21,3.808333
31169,6,65,33.85275,-116.54101,2023-06-11,California,Riverside,Palm Springs,1,1.6,19,0.95
31171,6,65,33.85275,-116.54101,2023-06-13,California,Riverside,Palm Springs,5,5.9,18,3.733333
31174,6,65,33.85275,-116.54101,2023-06-16,California,Riverside,Palm Springs,6,6.3,21,2.720833
31176,6,65,33.85275,-116.54101,2023-06-18,California,Riverside,Palm Springs,5,5.4,3,1.804167
31178,6,65,33.85275,-116.54101,2023-06-20,California,Riverside,Palm Springs,5,5.1,5,2.325
31180,6,65,33.85275,-116.54101,2023-06-22,California,Riverside,Palm Springs,6,6.2,5,2.285
31182,6,65,33.85275,-116.54101,2023-06-24,California,Riverside,Palm Springs,9,10.7,2,3.004167
31185,6,65,33.85275,-116.54101,2023-06-27,California,Riverside,Palm Springs,7,7.7,4,3.2
31187,6,65,33.85275,-116.54101,2023-06-29,California,Riverside,Palm Springs,6,6.5,21,3.605263
31189,6,65,33.92086,-116.85841,2022-01-01,California,Riverside,Banning,9,10.9,6,2.6875
31191,6,65,33.92086,-116.85841,2022-01-03,California,Riverside,Banning,32,34.9,23,14.833333
31193,6,65,33.92086,-116.85841,2022-01-05,California,Riverside,Banning,38,40.4,21,21.104167
31196,6,65,33.92086,-116.85841,2022-01-08,California,Riverside,Banning,18,19.9,21,3.9625
31198,6,65,33.92086,-116.85841,2022-01-10,California,Riverside,Banning,8,8.3,3,2.341667
31200,6,65,33.92086,-116.85841,2022-01-12,California,Riverside,Banning,26,28.7,23,7.245833
31203,6,65,33.92086,-116.85841,2022-01-15,California,Riverside,Banning,14,15.4,23,2.6625
31205,6,65,33.92086,-116.85841,2022-01-17,California,Riverside,Banning,23,24.7,2,9.741667
31207,6,65,33.92086,-116.85841,2022-01-19,California,Riverside,Banning,34,36.6,23,10.695833
31210,6,65,33.92086,-116.85841,2022-01-22,California,Riverside,Banning,8,8.3,22,1.491667
31212,6,65,33.92086,-116.85841,2022-01-24,California,Riverside,Banning,34,36.5,5,17.241667
31214,6,65,33.92086,-116.85841,2022-01-26,California,Riverside,Banning,38,40.5,19,11.325
31217,6,65,33.92086,-116.85841,2022-01-29,California,Riverside,Banning,30,32.5,22,9.4
31219,6,65,33.92086,-116.85841,2022-01-31,California,Riverside,Banning,35,37.5,6,17.8625
31221,6,65,33.92086,-116.85841,2022-02-02,California,Riverside,Banning,32,34.6,6,14.366667
31224,6,65,33.92086,-116.85841,2022-02-05,California,Riverside,Banning,12,13.2,20,3.529167
31226,6,65,33.92086,-116.85841,2022-02-07,California,Riverside,Banning,17,18.3,20,5.225
31228,6,65,33.92086,-116.85841,2022-02-09,California,Riverside,Banning,37,39.3,23,12.766667
31231,6,65,33.92086,-116.85841,2022-02-12,California,Riverside,Banning,30,32.5,0,8.666667
31233,6,65,33.92086,-116.85841,2022-02-14,California,Riverside,Banning,42,44.2,2,18.841667
31235,6,65,33.92086,-116.85841,2022-02-16,California,Riverside,Banning,25,27.8,1,9.270833
31238,6,65,33.92086,-116.85841,2022-02-19,California,Riverside,Banning,36,38.4,22,11.066667
31240,6,65,33.92086,-116.85841,2022-02-21,California,Riverside,Banning,1,1.9,7,1.204167
31242,6,65,33.92086,-116.85841,2022-02-23,California,Riverside,Banning,26,28.6,23,6.820833
31244,6,65,33.92086,-116.85841,2022-02-25,California,Riverside,Banning,36,38.7,3,15.991667
31246,6,65,33.92086,-116.85841,2022-02-27,California,Riverside,Banning,17,18.6,1,6.116667
31248,6,65,33.92086,-116.85841,2022-03-01,California,Riverside,Banning,45,48.4,23,15.579167
31251,6,65,33.92086,-116.85841,2022-03-04,California,Riverside,Banning,14,15.4,18,3.8625
31253,6,65,33.92086,-116.85841,2022-03-06,California,Riverside,Banning,25,26.4,22,5.479167
31255,6,65,33.92086,-116.85841,2022-03-08,California,Riverside,Banning,31,33.4,22,9.983333
31258,6,65,33.92086,-116.85841,2022-03-11,California,Riverside,Banning,26,28.4,23,10.2375
31260,6,65,33.92086,-116.85841,2022-03-13,California,Riverside,Banning,18,19.2,3,6.05
31262,6,65,33.92086,-116.85841,2022-03-15,California,Riverside,Banning,45,48.0,0,17.295833
31265,6,65,33.92086,-116.85841,2022-03-18,California,Riverside,Banning,35,37.0,4,14.845833
31267,6,65,33.92086,-116.85841,2022-03-20,California,Riverside,Banning,9,10.5,23,2.941667
31269,6,65,33.92086,-116.85841,2022-03-22,California,Riverside,Banning,34,36.1,4,11.608333
31272,6,65,33.92086,-116.85841,2022-03-25,California,Riverside,Banning,36,38.5,21,16.7375
31274,6,65,33.92086,-116.85841,2022-03-27,California,Riverside,Banning,12,13.4,3,2.920833
31276,6,65,33.92086,-116.85841,2022-03-29,California,Riverside,Banning,10,11.0,22,3.408333
31279,6,65,33.92086,-116.85841,2022-04-01,California,Riverside,Banning,24,25.5,23,7.054167
31281,6,65,33.92086,-116.85841,2022-04-03,California,Riverside,Banning,8,9.3,1,6.425
31283,6,65,33.92086,-116.85841,2022-04-05,California,Riverside,Banning,29,31.4,23,11.883333
31286,6,65,33.92086,-116.85841,2022-04-08,California,Riverside,Banning,35,37.0,21,7.783333
31288,6,65,33.92086,-116.85841,2022-04-10,California,Riverside,Banning,2,2.9,2,2.058333
31291,6,65,33.92086,-116.85841,2022-04-13,California,Riverside,Banning,21,22.7,3,6.125
31293,6,65,33.92086,-116.85841,2022-04-15,California,Riverside,Banning,13,14.9,23,5.470833
31295,6,65,33.92086,-116.85841,2022-04-17,California,Riverside,Banning,19,20.3,22,4.125
31298,6,65,33.92086,-116.85841,2022-04-20,California,Riverside,Banning,5,5.5,22,1.758333
31300,6,65,33.92086,-116.85841,2022-04-22,California,Riverside,Banning,8,9.8,22,3.604167
31302,6,65,33.92086,-116.85841,2022-04-24,California,Riverside,Banning,25,26.6,23,8.770833
31308,6,65,33.92086,-116.85841,2022-04-30,California,Riverside,Banning,20,21.9,2,8.233333
31310,6,65,33.92086,-116.85841,2022-05-02,California,Riverside,Banning,5,5.2,8,3.2625
31312,6,65,33.92086,-116.85841,2022-05-04,California,Riverside,Banning,39,41.5,22,14.133333
31315,6,65,33.92086,-116.85841,2022-05-07,California,Riverside,Banning,19,20.8,2,4.3375
31317,6,65,33.92086,-116.85841,2022-05-09,California,Riverside,Banning,4,4.1,10,2.041667
31319,6,65,33.92086,-116.85841,2022-05-11,California,Riverside,Banning,23,24.6,21,6.441667
31322,6,65,33.92086,-116.85841,2022-05-14,California,Riverside,Banning,27,29.0,23,9.641667
31324,6,65,33.92086,-116.85841,2022-05-16,California,Riverside,Banning,23,24.6,1,6.483333
31326,6,65,33.92086,-116.85841,2022-05-18,California,Riverside,Banning,31,33.0,21,11.0
31329,6,65,33.92086,-116.85841,2022-05-21,California,Riverside,Banning,4,4.4,7,2.329167
31331,6,65,33.92086,-116.85841,2022-05-23,California,Riverside,Banning,17,18.3,4,6.133333
31333,6,65,33.92086,-116.85841,2022-05-25,California,Riverside,Banning,18,19.1,0,6.7875
31336,6,65,33.92086,-116.85841,2022-05-28,California,Riverside,Banning,8,8.0,18,3.045833
31338,6,65,33.92086,-116.85841,2022-05-30,California,Riverside,Banning,7,7.9,4,2.358333
31340,6,65,33.92086,-116.85841,2022-06-01,California,Riverside,Banning,42,44.1,0,12.191667
31343,6,65,33.92086,-116.85841,2022-06-04,California,Riverside,Banning,18,19.0,2,4.520833
31345,6,65,33.92086,-116.85841,2022-06-06,California,Riverside,Banning,10,11.4,2,3.408333
31347,6,65,33.92086,-116.85841,2022-06-08,California,Riverside,Banning,24,25.3,5,8.041667
31350,6,65,33.92086,-116.85841,2022-06-11,California,Riverside,Banning,24,25.1,3,6.995833
31352,6,65,33.92086,-116.85841,2022-06-13,California,Riverside,Banning,9,10.1,2,2.9625
31354,6,65,33.92086,-116.85841,2022-06-15,California,Riverside,Banning,17,18.9,5,8.545833
31357,6,65,33.92086,-116.85841,2022-06-18,California,Riverside,Banning,2,2.3,7,1.245833
31361,6,65,33.92086,-116.85841,2022-06-22,California,Riverside,Banning,40,42.3,1,12.95
31363,6,65,33.92086,-116.85841,2022-06-24,California,Riverside,Banning,25,26.8,4,15.655556
31366,6,65,33.92086,-116.85841,2022-06-30,California,Riverside,Banning,22,23.8,0,6.045833
31368,6,65,33.92086,-116.85841,2022-07-02,California,Riverside,Banning,14,15.7,3,3.8625
31370,6,65,33.92086,-116.85841,2022-07-04,California,Riverside,Banning,10,11.1,5,2.191667
31373,6,65,33.92086,-116.85841,2022-07-07,California,Riverside,Banning,25,26.4,1,8.695833
31375,6,65,33.92086,-116.85841,2022-07-09,California,Riverside,Banning,16,17.7,2,4.975
31379,6,65,33.92086,-116.85841,2022-07-13,California,Riverside,Banning,25,27.3,2,10.25
31382,6,65,33.92086,-116.85841,2022-07-16,California,Riverside,Banning,27,29.9,2,7.55
31384,6,65,33.92086,-116.85841,2022-07-18,California,Riverside,Banning,22,23.6,3,5.604167
