,State Code,County Code,Latitude,Longitude,Date Local,State Name,County Name,City Name,AQI Ozone,1st Max Value Ozone,1st Max Hour Ozone,Arithmetic Mean Ozone
55177,6,27,37.360684,-118.330783,2022-09-26,California,Inyo,Not in a city,34.0,0.037,10,0.025984
55179,6,27,37.360684,-118.330783,2022-09-28,California,Inyo,Not in a city,33.0,0.036,12,0.0283245
55180,6,27,37.360684,-118.330783,2022-09-29,California,Inyo,Not in a city,34.0,0.037,9,0.026602
55181,6,27,37.360684,-118.330783,2022-09-30,California,Inyo,Not in a city,38.0,0.041,8,0.0352645
55183,6,27,37.360684,-118.330783,2022-10-02,California,Inyo,Not in a city,41.0,0.044,10,0.034027
55184,6,27,37.360684,-118.330783,2022-10-03,California,Inyo,Not in a city,43.0,0.046,9,0.033316
55186,6,27,37.360684,-118.330783,2022-10-05,California,Inyo,Not in a city,41.0,0.044,9,0.033
55188,6,27,37.360684,-118.330783,2022-10-07,California,Inyo,Not in a city,40.0,0.043,9,0.0293285
55189,6,27,37.360684,-118.330783,2022-10-08,California,Inyo,Not in a city,39.0,0.042,9,0.02858
55190,6,27,37.360684,-118.330783,2022-10-09,California,Inyo,Not in a city,39.0,0.042,10,0.033114
55192,6,27,37.360684,-118.330783,2022-10-11,California,Inyo,Not in a city,41.0,0.044,9,0.029843
55193,6,27,37.360684,-118.330783,2022-10-12,California,Inyo,Not in a city,40.0,0.043,9,0.029306
55194,6,27,37.360684,-118.330783,2022-10-13,California,Inyo,Not in a city,35.0,0.038,9,0.026673
55196,6,27,37.360684,-118.330783,2022-10-15,California,Inyo,Not in a city,35.0,0.038,9,0.026798
55197,6,27,37.360684,-118.330783,2022-10-16,California,Inyo,Not in a city,36.0,0.039,9,0.0321775
55198,6,27,37.360684,-118.330783,2022-10-17,California,Inyo,Not in a city,39.0,0.042,10,0.0315615
55200,6,27,37.360684,-118.330783,2022-10-19,California,Inyo,Not in a city,38.0,0.041,10,0.0300625
55201,6,27,37.360684,-118.330783,2022-10-20,California,Inyo,Not in a city,39.0,0.042,10,0.029338
55202,6,27,37.360684,-118.330783,2022-10-21,California,Inyo,Not in a city,38.0,0.041,10,0.0343885
55204,6,27,37.360684,-118.330783,2022-10-23,California,Inyo,Not in a city,37.0,0.04,9,0.035523
55205,6,27,37.360684,-118.330783,2022-10-24,California,Inyo,Not in a city,38.0,0.041,9,0.0307355
55206,6,27,37.360684,-118.330783,2022-10-25,California,Inyo,Not in a city,35.0,0.038,9,0.029478
55208,6,27,37.360684,-118.330783,2022-10-27,California,Inyo,Not in a city,37.0,0.04,9,0.0327315
55209,6,27,37.360684,-118.330783,2022-10-28,California,Inyo,Not in a city,39.0,0.042,10,0.0284715
55210,6,27,37.360684,-118.330783,2022-10-29,California,Inyo,Not in a city,37.0,0.04,9,0.0294965
55211,6,27,37.360684,-118.330783,2022-10-30,California,Inyo,Not in a city,41.0,0.044,9,0.0297785
55213,6,27,37.360684,-118.330783,2022-11-01,California,Inyo,Not in a city,40.0,0.043,10,0.0362455
55214,6,27,37.360684,-118.330783,2022-11-02,California,Inyo,Not in a city,42.0,0.045,8,0.0404275
55216,6,27,37.360684,-118.330783,2022-11-04,California,Inyo,Not in a city,28.0,0.03,3,0.022944
55217,6,27,37.360684,-118.330783,2022-11-04,California,Inyo,Not in a city,28.0,0.03,12,0.019917
55218,6,27,37.360684,-118.330783,2022-11-05,California,Inyo,Not in a city,31.0,0.033,9,0.0215175
55220,6,27,37.360684,-118.330783,2022-11-07,California,Inyo,Not in a city,36.0,0.039,19,0.035637
55221,6,27,37.360684,-118.330783,2022-11-08,California,Inyo,Not in a city,31.0,0.034,7,0.029824
55222,6,27,37.360684,-118.330783,2022-11-08,California,Inyo,Not in a city,33.0,0.036,0,0.03125
55226,6,27,37.360684,-118.330783,2022-11-12,California,Inyo,Not in a city,34.0,0.037,9,0.0269155
55227,6,27,37.360684,-118.330783,2022-11-13,California,Inyo,Not in a city,34.0,0.037,7,0.0318555
55228,6,27,37.360684,-118.330783,2022-11-14,California,Inyo,Not in a city,35.0,0.038,9,0.0256985
55229,6,27,37.360684,-118.330783,2022-11-15,California,Inyo,Not in a city,33.0,0.036,9,0.031045
55231,6,27,37.360684,-118.330783,2022-11-17,California,Inyo,Not in a city,38.0,0.041,9,0.0246275
55232,6,27,37.360684,-118.330783,2022-11-18,California,Inyo,Not in a city,37.0,0.04,13,0.032182
55236,6,27,37.360684,-118.330783,2022-11-22,California,Inyo,Not in a city,37.0,0.04,9,0.025838
55237,6,27,37.360684,-118.330783,2022-11-23,California,Inyo,Not in a city,40.0,0.043,9,0.036354
55238,6,27,37.360684,-118.330783,2022-11-24,California,Inyo,Not in a city,38.0,0.041,8,0.0302575
55240,6,27,37.360684,-118.330783,2022-11-26,California,Inyo,Not in a city,38.0,0.041,12,0.0324534999999999
55241,6,27,37.360684,-118.330783,2022-11-27,California,Inyo,Not in a city,34.0,0.037,9,0.0234559999999999
55242,6,27,37.360684,-118.330783,2022-11-28,California,Inyo,Not in a city,39.0,0.042,12,0.0363885
55244,6,27,37.360684,-118.330783,2022-11-30,California,Inyo,Not in a city,37.0,0.04,9,0.0288615
55245,6,27,37.360684,-118.330783,2022-12-01,California,Inyo,Not in a city,36.0,0.039,10,0.0316005
55246,6,27,37.360684,-118.330783,2022-12-02,California,Inyo,Not in a city,36.0,0.039,9,0.0295025
55248,6,27,37.360684,-118.330783,2022-12-04,California,Inyo,Not in a city,33.0,0.036,12,0.0263615
55249,6,27,37.360684,-118.330783,2022-12-05,California,Inyo,Not in a city,34.0,0.037,10,0.0257465
55250,6,27,37.360684,-118.330783,2022-12-06,California,Inyo,Not in a city,34.0,0.037,9,0.0289865
55251,6,27,37.360684,-118.330783,2022-12-07,California,Inyo,Not in a city,31.0,0.033,9,0.018751
55252,6,27,37.360684,-118.330783,2022-12-08,California,Inyo,Not in a city,31.0,0.034,10,0.0190045
55253,6,27,37.360684,-118.330783,2022-12-09,California,Inyo,Not in a city,32.0,0.035,9,0.020201
55254,6,27,37.360684,-118.330783,2022-12-10,California,Inyo,Not in a city,34.0,0.037,10,0.031298
55255,6,27,37.360684,-118.330783,2022-12-11,California,Inyo,Not in a city,36.0,0.039,7,0.0247205
55256,6,27,37.360684,-118.330783,2022-12-12,California,Inyo,Not in a city,33.0,0.036,10,0.030148
55258,6,27,37.360684,-118.330783,2022-12-14,California,Inyo,Not in a city,33.0,0.036,9,0.0214865
55259,6,27,37.360684,-118.330783,2022-12-15,California,Inyo,Not in a city,35.0,0.038,8,0.026935
55260,6,27,37.360684,-118.330783,2022-12-16,California,Inyo,Not in a city,36.0,0.039,9,0.023242
55264,6,27,37.360684,-118.330783,2022-12-20,California,Inyo,Not in a city,31.0,0.034,9,0.0203465
55265,6,27,37.360684,-118.330783,2022-12-21,California,Inyo,Not in a city,30.0,0.032,9,0.018375
55266,6,27,37.360684,-118.330783,2022-12-22,California,Inyo,Not in a city,29.0,0.031,10,0.0187325
55267,6,27,37.360684,-118.330783,2022-12-23,California,Inyo,Not in a city,30.0,0.032,10,0.0187435
55268,6,27,37.360684,-118.330783,2022-12-24,California,Inyo,Not in a city,31.0,0.034,10,0.020321
55269,6,27,37.360684,-118.330783,2022-12-25,California,Inyo,Not in a city,31.0,0.033,9,0.021484
55270,6,27,37.360684,-118.330783,2022-12-26,California,Inyo,Not in a city,22.0,0.024,10,0.0173675
55272,6,27,37.360684,-118.330783,2022-12-28,California,Inyo,Not in a city,39.0,0.042,8,0.0273605
55273,6,27,37.360684,-118.330783,2022-12-29,California,Inyo,Not in a city,30.0,0.032,10,0.0187869999999999
55275,6,27,37.360684,-118.330783,2023-01-01,California,Inyo,Not in a city,36.0,0.039,10,0.038
55276,6,27,37.360684,-118.330783,2023-01-02,California,Inyo,Not in a city,36.0,0.039,8,0.024647
55277,6,27,37.360684,-118.330783,2023-01-03,California,Inyo,Not in a city,31.0,0.034,10,0.019118
55279,6,27,37.360684,-118.330783,2023-01-05,California,Inyo,Not in a city,34.0,0.037,7,0.023294
55280,6,27,37.360684,-118.330783,2023-01-06,California,Inyo,Not in a city,33.0,0.036,9,0.022529
55281,6,27,37.360684,-118.330783,2023-01-07,California,Inyo,Not in a city,32.0,0.035,12,0.030176
55283,6,27,37.360684,-118.330783,2023-01-09,California,Inyo,Not in a city,27.0,0.029,7,0.026353
55284,6,27,37.360684,-118.330783,2023-01-10,California,Inyo,Not in a city,39.0,0.042,9,0.037588
55285,6,27,37.360684,-118.330783,2023-01-11,California,Inyo,Not in a city,32.0,0.035,7,0.019471
55287,6,27,37.360684,-118.330783,2023-01-13,California,Inyo,Not in a city,28.0,0.03,10,0.018882
55288,6,27,37.360684,-118.330783,2023-01-14,California,Inyo,Not in a city,33.0,0.036,15,0.031059
55289,6,27,37.360684,-118.330783,2023-01-15,California,Inyo,Not in a city,34.0,0.037,9,0.032059
55293,6,27,37.360684,-118.330783,2023-01-19,California,Inyo,Not in a city,38.0,0.041,10,0.037353
55294,6,27,37.360684,-118.330783,2023-01-20,California,Inyo,Not in a city,36.0,0.039,9,0.033294
55295,6,27,37.360684,-118.330783,2023-01-21,California,Inyo,Not in a city,40.0,0.043,9,0.028647
55297,6,27,37.360684,-118.330783,2023-01-23,California,Inyo,Not in a city,35.0,0.038,9,0.035294
55298,6,27,37.360684,-118.330783,2023-01-24,California,Inyo,Not in a city,39.0,0.042,9,0.037118
55299,6,27,37.360684,-118.330783,2023-01-25,California,Inyo,Not in a city,39.0,0.042,8,0.038824
55300,6,27,37.360684,-118.330783,2023-01-26,California,Inyo,Not in a city,37.0,0.04,8,0.033294
55302,6,27,37.360684,-118.330783,2023-01-28,California,Inyo,Not in a city,38.0,0.041,9,0.026941
55303,6,27,37.360684,-118.330783,2023-01-29,California,Inyo,Not in a city,35.0,0.038,10,0.034882
55305,6,27,37.360684,-118.330783,2023-01-31,California,Inyo,Not in a city,40.0,0.043,9,0.032059
55306,6,27,37.360684,-118.330783,2023-02-01,California,Inyo,Not in a city,38.0,0.041,9,0.027647
55307,6,27,37.360684,-118.330783,2023-02-02,California,Inyo,Not in a city,36.0,0.039,10,0.029412
55308,6,27,37.360684,-118.330783,2023-02-03,California,Inyo,Not in a city,37.0,0.04,10,0.026118
55310,6,27,37.360684,-118.330783,2023-02-05,California,Inyo,Not in a city,39.0,0.042,9,0.037059
55311,6,27,37.360684,-118.330783,2023-02-06,California,Inyo,Not in a city,36.0,0.039,8,0.034471
55313,6,27,37.360684,-118.330783,2023-02-08,California,Inyo,Not in a city,41.0,0.044,9,0.036176
55314,6,27,37.360684,-118.330783,2023-02-09,California,Inyo,Not in a city,39.0,0.042,8,0.026059
55315,6,27,37.360684,-118.330783,2023-02-10,California,Inyo,Not in a city,39.0,0.042,12,0.039353
55318,6,27,37.360684,-118.330783,2023-02-13,California,Inyo,Not in a city,40.0,0.043,9,0.036706
55319,6,27,37.360684,-118.330783,2023-02-14,California,Inyo,Not in a city,39.0,0.042,9,0.037353
55320,6,27,37.360684,-118.330783,2023-02-15,California,Inyo,Not in a city,36.0,0.039,8,0.033471
55322,6,27,37.360684,-118.330783,2023-02-17,California,Inyo,Not in a city,37.0,0.04,10,0.029294
55323,6,27,37.360684,-118.330783,2023-02-18,California,Inyo,Not in a city,42.0,0.045,10,0.032588
55324,6,27,37.360684,-118.330783,2023-02-19,California,Inyo,Not in a city,42.0,0.045,9,0.035941
55326,6,27,37.360684,-118.330783,2023-02-21,California,Inyo,Not in a city,44.0,0.047,14,0.042471
55327,6,27,37.360684,-118.330783,2023-02-22,California,Inyo,Not in a city,39.0,0.042,8,0.032176
55328,6,27,37.360684,-118.330783,2023-02-23,California,Inyo,Not in a city,42.0,0.045,10,0.040353
55330,6,27,37.360684,-118.330783,2023-02-25,California,Inyo,Not in a city,41.0,0.044,12,0.038941
55331,6,27,37.360684,-118.330783,2023-02-26,California,Inyo,Not in a city,41.0,0.044,9,0.033706
55332,6,27,37.360684,-118.330783,2023-02-27,California,Inyo,Not in a city,35.0,0.038,9,0.037412
55334,6,27,37.360684,-118.330783,2023-03-01,California,Inyo,Not in a city,42.0,0.045,7,0.042941
55335,6,27,37.360684,-118.330783,2023-03-02,California,Inyo,Not in a city,45.0,0.049,9,0.036471
55336,6,27,37.360684,-118.330783,2023-03-03,California,Inyo,Not in a city,42.0,0.045,8,0.031176
55338,6,27,37.360684,-118.330783,2023-03-05,California,Inyo,Not in a city,43.0,0.046,8,0.044647
55340,6,27,37.360684,-118.330783,2023-03-07,California,Inyo,Not in a city,43.0,0.046,9,0.030471
55341,6,27,37.360684,-118.330783,2023-03-08,California,Inyo,Not in a city,43.0,0.046,9,0.030941
55343,6,27,37.360684,-118.330783,2023-03-10,California,Inyo,Not in a city,23.0,0.025,8,0.024882
55344,6,27,37.360684,-118.330783,2023-03-11,California,Inyo,Not in a city,38.0,0.041,10,0.033412
55345,6,27,37.360684,-118.330783,2023-03-12,California,Inyo,Not in a city,39.0,0.042,9,0.036
55346,6,27,37.360684,-118.330783,2023-03-13,California,Inyo,Not in a city,41.0,0.044,10,0.030471
55347,6,27,37.360684,-118.330783,2023-03-14,California,Inyo,Not in a city,29.0,0.031,8,0.027471
55349,6,27,37.360684,-118.330783,2023-03-17,California,Inyo,Not in a city,36.0,0.039,14,0.0261
55351,6,27,37.360684,-118.330783,2023-03-19,California,Inyo,Not in a city,43.0,0.046,7,0.031765
55352,6,27,37.360684,-118.330783,2023-03-20,California,Inyo,Not in a city,48.0,0.052,9,0.040824
55353,6,27,37.360684,-118.330783,2023-03-21,California,Inyo,Not in a city,39.0,0.042,11,0.040235
55355,6,27,37.360684,-118.330783,2023-03-23,California,Inyo,Not in a city,42.0,0.045,11,0.041235
55356,6,27,37.360684,-118.330783,2023-03-24,California,Inyo,Not in a city,46.0,0.05,10,0.044647
55357,6,27,37.360684,-118.330783,2023-03-25,California,Inyo,Not in a city,46.0,0.05,10,0.044706
55359,6,27,37.360684,-118.330783,2023-03-27,California,Inyo,Not in a city,42.0,0.045,9,0.040941
55360,6,27,37.360684,-118.330783,2023-03-28,California,Inyo,Not in a city,42.0,0.045,9,0.038471
55361,6,27,37.360684,-118.330783,2023-03-29,California,Inyo,Not in a city,47.0,0.051,9,0.039588
55363,6,27,37.360684,-118.330783,2023-03-31,California,Inyo,Not in a city,43.0,0.046,10,0.034588
55364,6,27,37.360684,-118.330783,2023-04-01,California,Inyo,Not in a city,45.0,0.049,10,0.034059
55365,6,27,37.360684,-118.330783,2023-04-02,California,Inyo,Not in a city,42.0,0.045,23,0.041647
55366,6,27,37.360684,-118.330783,2023-04-03,California,Inyo,Not in a city,45.0,0.049,7,0.042
55368,6,27,37.360684,-118.330783,2023-04-05,California,Inyo,Not in a city,45.0,0.049,9,0.034471
55369,6,27,37.360684,-118.330783,2023-04-06,California,Inyo,Not in a city,42.0,0.045,13,0.041636
55370,6,27,37.360684,-118.330783,2023-04-07,California,Inyo,Not in a city,40.0,0.043,8,0.033118
55372,6,27,37.360684,-118.330783,2023-04-09,California,Inyo,Not in a city,42.0,0.045,10,0.032059
55373,6,27,37.360684,-118.330783,2023-04-10,California,Inyo,Not in a city,46.0,0.05,10,0.041
55374,6,27,37.360684,-118.330783,2023-04-11,California,Inyo,Not in a city,47.0,0.051,8,0.039706
55377,6,27,37.360684,-118.330783,2023-04-14,California,Inyo,Not in a city,58.0,0.057,10,0.041529
55379,6,27,37.360684,-118.330783,2023-04-16,California,Inyo,Not in a city,77.0,0.063,10,0.048824
55381,6,27,37.360684,-118.330783,2023-04-18,California,Inyo,Not in a city,64.0,0.059,8,0.054118
55384,6,27,37.360684,-118.330783,2023-04-21,California,Inyo,Not in a city,36.0,0.039,10,0.035765
55386,6,27,37.360684,-118.330783,2023-04-23,California,Inyo,Not in a city,49.0,0.053,10,0.045882
55388,6,27,37.360684,-118.330783,2023-04-25,California,Inyo,Not in a city,48.0,0.052,8,0.044
55391,6,27,37.360684,-118.330783,2023-04-28,California,Inyo,Not in a city,44.0,0.048,9,0.033706
55393,6,27,37.360684,-118.330783,2023-04-30,California,Inyo,Not in a city,58.0,0.057,11,0.048647
55396,6,27,37.360684,-118.330783,2023-05-03,California,Inyo,Not in a city,49.0,0.053,10,0.050118
55398,6,27,37.360684,-118.330783,2023-05-09,California,Inyo,Not in a city,45.0,0.049,13,0.043412
55400,6,27,37.360684,-118.330783,2023-05-11,California,Inyo,Not in a city,47.0,0.051,9,0.038471
55402,6,27,37.360684,-118.330783,2023-05-13,California,Inyo,Not in a city,47.0,0.051,9,0.042882
55404,6,27,37.360684,-118.330783,2023-05-15,California,Inyo,Not in a city,58.0,0.057,10,0.045059
55407,6,27,37.360684,-118.330783,2023-05-18,California,Inyo,Not in a city,64.0,0.059,9,0.043941
55409,6,27,37.360684,-118.330783,2023-05-20,California,Inyo,Not in a city,43.0,0.046,11,0.037294
55411,6,27,37.360684,-118.330783,2023-05-22,California,Inyo,Not in a city,46.0,0.05,9,0.040588
55413,6,27,37.360684,-118.330783,2023-05-24,California,Inyo,Not in a city,46.0,0.05,9,0.040765
55415,6,27,37.360684,-118.330783,2023-05-26,California,Inyo,Not in a city,47.0,0.051,8,0.042765
55417,6,27,37.360684,-118.330783,2023-05-28,California,Inyo,Not in a city,61.0,0.058,12,0.049412
55419,6,27,37.360684,-118.330783,2023-05-30,California,Inyo,Not in a city,54.0,0.056,8,0.047353
55421,6,27,37.360684,-118.330783,2023-06-01,California,Inyo,Not in a city,46.0,0.05,11,0.042941
55423,6,27,37.360684,-118.330783,2023-06-03,California,Inyo,Not in a city,58.0,0.057,9,0.046647
55426,6,27,37.360684,-118.330783,2023-06-06,California,Inyo,Not in a city,67.0,0.06,12,0.050294
55430,6,27,37.360684,-118.330783,2023-06-10,California,Inyo,Not in a city,45.0,0.049,9,0.041706
55432,6,27,37.360684,-118.330783,2023-06-12,California,Inyo,Not in a city,49.0,0.053,9,0.041294
55435,6,27,37.360684,-118.330783,2023-06-15,California,Inyo,Not in a city,46.0,0.05,12,0.047588
55437,6,27,37.360684,-118.330783,2023-06-17,California,Inyo,Not in a city,49.0,0.053,9,0.045471
55439,6,27,37.360684,-118.330783,2023-06-19,California,Inyo,Not in a city,84.0,0.065,10,0.050941
55441,6,27,37.360684,-118.330783,2023-06-21,California,Inyo,Not in a city,43.0,0.046,12,0.038471
55444,6,27,37.360684,-118.330783,2023-06-24,California,Inyo,Not in a city,54.0,0.056,15,0.050353
55446,6,27,37.360684,-118.330783,2023-06-26,California,Inyo,Not in a city,45.0,0.049,10,0.044118
55448,6,27,37.360684,-118.330783,2023-06-28,California,Inyo,Not in a city,45.0,0.049,10,0.04
55451,6,27,37.362137,-118.417478,2022-01-01,California,Inyo,Bishop,36.0,0.039,8,0.0252245
55453,6,27,37.362137,-118.417478,2022-01-03,California,Inyo,Bishop,29.0,0.031,9,0.0165109999999999
55455,6,27,37.362137,-118.417478,2022-01-05,California,Inyo,Bishop,27.0,0.029,9,0.0172674999999999
55458,6,27,37.362137,-118.417478,2022-01-08,California,Inyo,Bishop,36.0,0.039,9,0.0246605
55460,6,27,37.362137,-118.417478,2022-01-10,California,Inyo,Bishop,31.0,0.034,9,0.0247105
55462,6,27,37.362137,-118.417478,2022-01-12,California,Inyo,Bishop,32.0,0.035,8,0.0200355
55465,6,27,37.362137,-118.417478,2022-01-14,California,Inyo,Bishop,24.0,0.026,5,0.018933
55467,6,27,37.362137,-118.417478,2022-01-16,California,Inyo,Bishop,29.0,0.031,9,0.0190195
55469,6,27,37.362137,-118.417478,2022-01-18,California,Inyo,Bishop,31.0,0.033,10,0.0240995
55472,6,27,37.362137,-118.417478,2022-01-21,California,Inyo,Bishop,32.0,0.035,8,0.0298345
55474,6,27,37.362137,-118.417478,2022-01-23,California,Inyo,Bishop,31.0,0.034,9,0.0248574999999999
55476,6,27,37.362137,-118.417478,2022-01-25,California,Inyo,Bishop,35.0,0.038,10,0.0272745
55479,6,27,37.362137,-118.417478,2022-04-01,California,Inyo,Bishop,19.0,0.02,18,0.0185
55481,6,27,37.362137,-118.417478,2022-04-03,California,Inyo,Bishop,39.0,0.042,10,0.0349005
55483,6,27,37.362137,-118.417478,2022-04-05,California,Inyo,Bishop,36.0,0.039,12,0.0305295
55486,6,27,37.362137,-118.417478,2022-04-08,California,Inyo,Bishop,44.0,0.048,13,0.0398395
55488,6,27,37.362137,-118.417478,2022-04-10,California,Inyo,Bishop,37.0,0.04,7,0.0349475
55490,6,27,37.362137,-118.417478,2022-04-12,California,Inyo,Bishop,43.0,0.046,10,0.041363
55493,6,27,37.362137,-118.417478,2022-04-15,California,Inyo,Bishop,39.0,0.042,10,0.0326875
55495,6,27,37.362137,-118.417478,2022-04-17,California,Inyo,Bishop,44.0,0.047,10,0.0411114999999999
55497,6,27,37.362137,-118.417478,2022-04-19,California,Inyo,Bishop,43.0,0.046,7,0.037941
55503,6,27,37.362137,-118.417478,2022-04-23,California,Inyo,Bishop,40.0,0.043,9,0.0391445
55505,6,27,37.362137,-118.417478,2022-04-25,California,Inyo,Bishop,44.0,0.047,11,0.0386885
55507,6,27,37.362137,-118.417478,2022-04-27,California,Inyo,Bishop,48.0,0.052,11,0.044816
55510,6,27,37.362137,-118.417478,2022-04-30,California,Inyo,Bishop,45.0,0.049,9,0.0435315
55512,6,27,37.362137,-118.417478,2022-05-02,California,Inyo,Bishop,67.0,0.06,15,0.0504234999999999
55514,6,27,37.362137,-118.417478,2022-05-03,California,Inyo,Bishop,44.0,0.047,7,0.041941
55517,6,27,37.362137,-118.417478,2022-05-06,California,Inyo,Bishop,41.0,0.044,11,0.0374069999999999
55519,6,27,37.362137,-118.417478,2022-05-08,California,Inyo,Bishop,50.0,0.054,8,0.04875
55521,6,27,37.362137,-118.417478,2022-05-10,California,Inyo,Bishop,47.0,0.051,9,0.044489
55524,6,27,37.362137,-118.417478,2022-05-13,California,Inyo,Bishop,43.0,0.046,10,0.0344275
55526,6,27,37.362137,-118.417478,2022-05-15,California,Inyo,Bishop,48.0,0.052,11,0.0381959999999999
55528,6,27,37.362137,-118.417478,2022-05-17,California,Inyo,Bishop,47.0,0.051,11,0.0418334999999999
55531,6,27,37.362137,-118.417478,2022-05-20,California,Inyo,Bishop,41.0,0.044,13,0.0367134999999999
55533,6,27,37.362137,-118.417478,2022-05-22,California,Inyo,Bishop,44.0,0.048,10,0.040962
55535,6,27,37.362137,-118.417478,2022-05-24,California,Inyo,Bishop,50.0,0.054,9,0.0413715
55537,6,27,37.362137,-118.417478,2022-05-26,California,Inyo,Bishop,49.0,0.053,12,0.0453834999999999
55539,6,27,37.362137,-118.417478,2022-05-28,California,Inyo,Bishop,58.0,0.057,14,0.048196
55541,6,27,37.362137,-118.417478,2022-05-30,California,Inyo,Bishop,44.0,0.048,10,0.041852
55545,6,27,37.362137,-118.417478,2022-06-03,California,Inyo,Bishop,41.0,0.044,11,0.0338225
55547,6,27,37.362137,-118.417478,2022-06-05,California,Inyo,Bishop,36.0,0.039,13,0.0325845
55549,6,27,37.362137,-118.417478,2022-06-07,California,Inyo,Bishop,28.0,0.03,0,0.029
55552,6,27,37.362137,-118.417478,2022-06-10,California,Inyo,Bishop,40.0,0.043,12,0.035667
55554,6,27,37.362137,-118.417478,2022-06-12,California,Inyo,Bishop,44.0,0.048,18,0.0371535
55556,6,27,37.362137,-118.417478,2022-06-14,California,Inyo,Bishop,46.0,0.05,11,0.0417895
55559,6,27,37.362137,-118.417478,2022-06-17,California,Inyo,Bishop,50.0,0.054,13,0.047484
55561,6,27,37.362137,-118.417478,2022-06-19,California,Inyo,Bishop,43.0,0.046,10,0.0386185
55563,6,27,37.362137,-118.417478,2022-06-21,California,Inyo,Bishop,46.0,0.05,11,0.0386959999999999
55564,6,27,37.362137,-118.417478,2022-06-22,California,Inyo,Bishop,45.0,0.049,10,0.042305
55566,6,27,37.362137,-118.417478,2022-06-24,California,Inyo,Bishop,46.0,0.05,8,0.0410625
55567,6,27,37.362137,-118.417478,2022-06-25,California,Inyo,Bishop,51.0,0.055,9,0.0418665
55568,6,27,37.362137,-118.417478,2022-06-26,California,Inyo,Bishop,48.0,0.052,9,0.040766
55570,6,27,37.362137,-118.417478,2022-06-28,California,Inyo,Bishop,45.0,0.049,9,0.041984
55571,6,27,37.362137,-118.417478,2022-06-29,California,Inyo,Bishop,50.0,0.054,10,0.0449475
55572,6,27,37.362137,-118.417478,2022-06-30,California,Inyo,Bishop,44.0,0.047,12,0.0415284999999999
55574,6,27,37.362137,-118.417478,2022-07-02,California,Inyo,Bishop,42.0,0.045,15,0.0375845
55575,6,27,37.362137,-118.417478,2022-07-03,California,Inyo,Bishop,43.0,0.046,8,0.0379535
55576,6,27,37.362137,-118.417478,2022-07-04,California,Inyo,Bishop,43.0,0.046,10,0.0371605
55578,6,27,37.362137,-118.417478,2022-07-06,California,Inyo,Bishop,44.0,0.047,13,0.0388909999999999
55579,6,27,37.362137,-118.417478,2022-07-07,California,Inyo,Bishop,47.0,0.051,10,0.0447095
55580,6,27,37.362137,-118.417478,2022-07-08,California,Inyo,Bishop,54.0,0.056,9,0.050125
55582,6,27,37.362137,-118.417478,2022-07-10,California,Inyo,Bishop,46.0,0.05,8,0.0426055
55583,6,27,37.362137,-118.417478,2022-07-11,California,Inyo,Bishop,48.0,0.052,9,0.043431
55584,6,27,37.362137,-118.417478,2022-07-12,California,Inyo,Bishop,51.0,0.055,9,0.0476175
55586,6,27,37.362137,-118.417478,2022-07-14,California,Inyo,Bishop,45.0,0.049,8,0.0369855
55587,6,27,37.362137,-118.417478,2022-07-15,California,Inyo,Bishop,49.0,0.053,9,0.037646
55588,6,27,37.362137,-118.417478,2022-07-16,California,Inyo,Bishop,51.0,0.055,9,0.038635
55590,6,27,37.362137,-118.417478,2022-07-18,California,Inyo,Bishop,46.0,0.05,8,0.0401175
55591,6,27,37.362137,-118.417478,2022-07-19,California,Inyo,Bishop,50.0,0.054,9,0.042944
55592,6,27,37.362137,-118.417478,2022-07-20,California,Inyo,Bishop,48.0,0.052,8,0.0396175
55594,6,27,37.362137,-118.417478,2022-07-22,California,Inyo,Bishop,51.0,0.055,9,0.0441185
55595,6,27,37.362137,-118.417478,2022-07-23,California,Inyo,Bishop,84.0,0.065,14,0.0509779999999999
55596,6,27,37.362137,-118.417478,2022-07-24,California,Inyo,Bishop,77.0,0.063,9,0.0466285
55598,6,27,37.362137,-118.417478,2022-07-26,California,Inyo,Bishop,43.0,0.046,12,0.034293
55599,6,27,37.362137,-118.417478,2022-07-27,California,Inyo,Bishop,50.0,0.054,10,0.0397929999999999
55600,6,27,37.362137,-118.417478,2022-07-28,California,Inyo,Bishop,43.0,0.046,7,0.039625
55601,6,27,37.362137,-118.417478,2022-07-29,California,Inyo,Bishop,44.0,0.048,18,0.044824
55602,6,27,37.362137,-118.417478,2022-07-30,California,Inyo,Bishop,48.0,0.052,8,0.0443935
55603,6,27,37.362137,-118.417478,2022-07-31,California,Inyo,Bishop,44.0,0.047,8,0.0336865
55604,6,27,37.362137,-118.417478,2022-08-01,California,Inyo,Bishop,42.0,0.045,10,0.029451
55605,6,27,37.362137,-118.417478,2022-08-02,California,Inyo,Bishop,42.0,0.045,9,0.0332989999999999
55606,6,27,37.362137,-118.417478,2022-08-03,California,Inyo,Bishop,44.0,0.047,8,0.0357525
55607,6,27,37.362137,-118.417478,2022-08-04,California,Inyo,Bishop,48.0,0.052,10,0.0406105
55609,6,27,37.362137,-118.417478,2022-08-06,California,Inyo,Bishop,50.0,0.054,10,0.03667
55610,6,27,37.362137,-118.417478,2022-08-07,California,Inyo,Bishop,67.0,0.06,9,0.041408
55611,6,27,37.362137,-118.417478,2022-08-08,California,Inyo,Bishop,44.0,0.047,8,0.032978
