,State Code,County Code,Latitude,Longitude,Date Local,State Name,County Name,City Name,AQI PM 2.5,1st Max Value PM 2.5,1st Max Hour PM 2.5,Arithmetic Mean PM 2.5
67801,6,79,35.02083,-120.56388,2022-03-26,California,San Luis Obispo,Nipomo,12.0,2.8,0,2.8
67805,6,79,35.02083,-120.56388,2022-03-30,California,San Luis Obispo,Nipomo,37.0,8.8,0,8.8
67809,6,79,35.02083,-120.56388,2022-04-03,California,San Luis Obispo,Nipomo,25.0,5.9,0,5.9
67813,6,79,35.02083,-120.56388,2022-04-07,California,San Luis Obispo,Nipomo,27.0,6.5,0,6.5
67817,6,79,35.02083,-120.56388,2022-04-11,California,San Luis Obispo,Nipomo,45.0,10.9,0,10.9
67821,6,79,35.02083,-120.56388,2022-04-15,California,San Luis Obispo,Nipomo,16.0,3.8,0,3.8
67825,6,79,35.02083,-120.56388,2022-04-19,California,San Luis Obispo,Nipomo,10.0,2.3,0,2.3
67829,6,79,35.02083,-120.56388,2022-04-23,California,San Luis Obispo,Nipomo,42.0,10.0,0,10.0
67833,6,79,35.02083,-120.56388,2022-04-27,California,San Luis Obispo,Nipomo,49.0,11.8,0,11.8
67837,6,79,35.02083,-120.56388,2022-05-01,California,San Luis Obispo,Nipomo,53.0,13.0,0,13.0
67841,6,79,35.02083,-120.56388,2022-05-05,California,San Luis Obispo,Nipomo,18.0,4.2,0,4.2
67845,6,79,35.02083,-120.56388,2022-05-09,California,San Luis Obispo,Nipomo,38.0,9.1,0,9.1
67849,6,79,35.02083,-120.56388,2022-05-13,California,San Luis Obispo,Nipomo,39.0,9.4,0,9.4
67857,6,79,35.02083,-120.56388,2022-05-21,California,San Luis Obispo,Nipomo,44.0,10.5,0,10.5
67861,6,79,35.02083,-120.56388,2022-05-25,California,San Luis Obispo,Nipomo,16.0,3.9,0,3.9
67865,6,79,35.02083,-120.56388,2022-05-29,California,San Luis Obispo,Nipomo,65.0,18.9,0,18.9
67869,6,79,35.02083,-120.56388,2022-06-02,California,San Luis Obispo,Nipomo,33.0,8.0,0,8.0
67873,6,79,35.02083,-120.56388,2022-06-06,California,San Luis Obispo,Nipomo,55.0,13.9,0,13.9
67877,6,79,35.02083,-120.56388,2022-06-10,California,San Luis Obispo,Nipomo,42.0,10.0,0,10.0
67881,6,79,35.02083,-120.56388,2022-06-14,California,San Luis Obispo,Nipomo,72.0,22.3,0,22.3
67885,6,79,35.02083,-120.56388,2022-06-18,California,San Luis Obispo,Nipomo,54.0,13.3,0,13.3
67889,6,79,35.02083,-120.56388,2022-06-22,California,San Luis Obispo,Nipomo,23.0,5.5,0,5.5
67893,6,79,35.02083,-120.56388,2022-06-26,California,San Luis Obispo,Nipomo,15.0,3.6,0,3.6
67897,6,79,35.02083,-120.56388,2022-06-30,California,San Luis Obispo,Nipomo,24.0,5.8,0,5.8
67901,6,79,35.02083,-120.56388,2022-07-04,California,San Luis Obispo,Nipomo,21.0,5.1,0,5.1
67905,6,79,35.02083,-120.56388,2022-07-08,California,San Luis Obispo,Nipomo,10.0,2.3,0,2.3
67909,6,79,35.02083,-120.56388,2022-07-12,California,San Luis Obispo,Nipomo,1.0,0.3,0,0.3
67913,6,79,35.02083,-120.56388,2022-07-16,California,San Luis Obispo,Nipomo,8.0,1.9,0,1.9
67917,6,79,35.02083,-120.56388,2022-07-25,California,San Luis Obispo,Nipomo,11.0,2.7,0,2.7
67921,6,79,35.02083,-120.56388,2022-07-29,California,San Luis Obispo,Nipomo,8.0,2.0,0,2.0
67925,6,79,35.02083,-120.56388,2022-08-02,California,San Luis Obispo,Nipomo,13.0,3.1,0,3.1
67929,6,79,35.02083,-120.56388,2022-08-06,California,San Luis Obispo,Nipomo,20.0,4.7,0,4.7
67933,6,79,35.02083,-120.56388,2022-08-10,California,San Luis Obispo,Nipomo,13.0,3.0,0,3.0
67937,6,79,35.02083,-120.56388,2022-08-14,California,San Luis Obispo,Nipomo,32.0,7.7,0,7.7
67941,6,79,35.02083,-120.56388,2022-08-18,California,San Luis Obispo,Nipomo,2.0,0.4,0,0.4
67945,6,79,35.02083,-120.56388,2022-08-22,California,San Luis Obispo,Nipomo,6.0,1.5,0,1.5
67949,6,79,35.02083,-120.56388,2022-08-26,California,San Luis Obispo,Nipomo,0.0,0.0,0,0.0
67953,6,79,35.02083,-120.56388,2022-08-30,California,San Luis Obispo,Nipomo,40.0,9.7,0,9.7
67955,6,79,35.02083,-120.56388,2022-09-01,California,San Luis Obispo,Nipomo,32.0,7.7,0,7.7
67957,6,79,35.02083,-120.56388,2022-09-03,California,San Luis Obispo,Nipomo,58.0,15.2,0,15.2
67959,6,79,35.02083,-120.56388,2022-09-05,California,San Luis Obispo,Nipomo,53.0,13.0,0,13.0
67961,6,79,35.02083,-120.56388,2022-09-07,California,San Luis Obispo,Nipomo,50.0,12.0,0,12.0
67965,6,79,35.02083,-120.56388,2022-09-11,California,San Luis Obispo,Nipomo,25.0,5.9,0,5.9
67969,6,79,35.02083,-120.56388,2022-09-15,California,San Luis Obispo,Nipomo,53.0,12.9,0,12.9
67973,6,79,35.02083,-120.56388,2022-09-19,California,San Luis Obispo,Nipomo,3.0,0.6,0,0.6
67977,6,79,35.02083,-120.56388,2022-09-23,California,San Luis Obispo,Nipomo,28.0,6.7,0,6.7
67981,6,79,35.02083,-120.56388,2022-09-27,California,San Luis Obispo,Nipomo,26.0,6.2,0,6.2
67985,6,79,35.02083,-120.56388,2022-10-01,California,San Luis Obispo,Nipomo,10.0,2.5,0,2.5
67989,6,79,35.02083,-120.56388,2022-10-05,California,San Luis Obispo,Nipomo,16.0,3.8,0,3.8
67993,6,79,35.02083,-120.56388,2022-10-09,California,San Luis Obispo,Nipomo,15.0,3.7,0,3.7
67997,6,79,35.02083,-120.56388,2022-10-13,California,San Luis Obispo,Nipomo,19.0,4.5,0,4.5
68001,6,79,35.02083,-120.56388,2022-10-17,California,San Luis Obispo,Nipomo,28.0,6.8,0,6.8
68005,6,79,35.02083,-120.56388,2022-10-21,California,San Luis Obispo,Nipomo,43.0,10.4,0,10.4
68007,6,79,35.02083,-120.56388,2022-10-23,California,San Luis Obispo,Nipomo,38.0,9.1,0,9.1
68011,6,79,35.02083,-120.56388,2022-10-27,California,San Luis Obispo,Nipomo,31.0,7.4,0,7.4
68015,6,79,35.02083,-120.56388,2022-10-31,California,San Luis Obispo,Nipomo,30.0,7.2,0,7.2
68019,6,79,35.02083,-120.56388,2022-11-04,California,San Luis Obispo,Nipomo,23.0,5.5,0,5.5
68023,6,79,35.02083,-120.56388,2022-11-08,California,San Luis Obispo,Nipomo,20.0,4.8,0,4.8
68027,6,79,35.02083,-120.56388,2022-11-12,California,San Luis Obispo,Nipomo,23.0,5.5,0,5.5
68031,6,79,35.02083,-120.56388,2022-11-16,California,San Luis Obispo,Nipomo,25.0,6.1,0,6.1
68035,6,79,35.02083,-120.56388,2022-11-20,California,San Luis Obispo,Nipomo,22.0,5.2,0,5.2
68039,6,79,35.02083,-120.56388,2022-11-24,California,San Luis Obispo,Nipomo,31.0,7.5,0,7.5
68043,6,79,35.02083,-120.56388,2022-11-28,California,San Luis Obispo,Nipomo,35.0,8.4,0,8.4
68047,6,79,35.02083,-120.56388,2022-12-02,California,San Luis Obispo,Nipomo,7.0,1.6,0,1.6
68051,6,79,35.02083,-120.56388,2022-12-06,California,San Luis Obispo,Nipomo,14.0,3.4,0,3.4
68055,6,79,35.02083,-120.56388,2022-12-10,California,San Luis Obispo,Nipomo,6.0,1.4,0,1.4
68059,6,79,35.02083,-120.56388,2022-12-14,California,San Luis Obispo,Nipomo,20.0,4.8,0,4.8
68063,6,79,35.02083,-120.56388,2022-12-18,California,San Luis Obispo,Nipomo,26.0,6.3,0,6.3
68067,6,79,35.02083,-120.56388,2022-12-22,California,San Luis Obispo,Nipomo,20.0,4.9,0,4.9
68071,6,79,35.02083,-120.56388,2022-12-26,California,San Luis Obispo,Nipomo,16.0,3.8,0,3.8
68075,6,79,35.02083,-120.56388,2022-12-30,California,San Luis Obispo,Nipomo,5.0,1.2,0,1.2
68079,6,79,35.02083,-120.56388,2023-01-04,California,San Luis Obispo,Nipomo,8.0,2.0,0,2.0
68083,6,79,35.02083,-120.56388,2023-01-08,California,San Luis Obispo,Nipomo,9.0,2.1,0,2.1
68087,6,79,35.02083,-120.56388,2023-01-12,California,San Luis Obispo,Nipomo,12.0,2.8,0,2.8
68091,6,79,35.02083,-120.56388,2023-01-16,California,San Luis Obispo,Nipomo,5.0,1.2,0,1.2
68095,6,79,35.02083,-120.56388,2023-01-20,California,San Luis Obispo,Nipomo,8.0,1.9,0,1.9
68099,6,79,35.02083,-120.56388,2023-01-24,California,San Luis Obispo,Nipomo,18.0,4.4,0,4.4
68101,6,79,35.02083,-120.56388,2023-01-26,California,San Luis Obispo,Nipomo,22.0,5.2,0,5.2
68105,6,79,35.02083,-120.56388,2023-01-30,California,San Luis Obispo,Nipomo,3.0,0.7,0,0.7
68109,6,79,35.02083,-120.56388,2023-02-03,California,San Luis Obispo,Nipomo,7.0,1.7,0,1.7
68113,6,79,35.02083,-120.56388,2023-02-07,California,San Luis Obispo,Nipomo,8.0,2.0,0,2.0
68117,6,79,35.02083,-120.56388,2023-02-11,California,San Luis Obispo,Nipomo,9.0,2.2,0,2.2
68119,6,79,35.02083,-120.56388,2023-02-13,California,San Luis Obispo,Nipomo,28.0,6.6,0,6.6
68123,6,79,35.02083,-120.56388,2023-02-17,California,San Luis Obispo,Nipomo,10.0,2.5,0,2.5
68127,6,79,35.02083,-120.56388,2023-02-21,California,San Luis Obispo,Nipomo,63.0,18.0,0,18.0
68131,6,79,35.02083,-120.56388,2023-02-25,California,San Luis Obispo,Nipomo,3.0,0.7,0,0.7
68135,6,79,35.02083,-120.56388,2023-03-01,California,San Luis Obispo,Nipomo,19.0,4.6,0,4.6
68139,6,79,35.02083,-120.56388,2023-03-05,California,San Luis Obispo,Nipomo,36.0,8.7,0,8.7
68143,6,79,35.02083,-120.56388,2023-03-09,California,San Luis Obispo,Nipomo,1.0,0.2,0,0.2
68147,6,79,35.02083,-120.56388,2023-03-13,California,San Luis Obispo,Nipomo,0.0,-1.5,0,-1.5
68149,6,79,35.02083,-120.56388,2023-03-15,California,San Luis Obispo,Nipomo,10.0,2.5,0,2.5
68153,6,79,35.02083,-120.56388,2023-03-19,California,San Luis Obispo,Nipomo,8.0,1.8,0,1.8
68157,6,79,35.02083,-120.56388,2023-03-23,California,San Luis Obispo,Nipomo,15.0,3.6,0,3.6
68161,6,79,35.02083,-120.56388,2023-03-27,California,San Luis Obispo,Nipomo,10.0,2.4,0,2.4
68165,6,79,35.02083,-120.56388,2023-03-31,California,San Luis Obispo,Nipomo,5.0,1.3,0,1.3
68169,6,79,35.02083,-120.56388,2023-04-04,California,San Luis Obispo,Nipomo,27.0,6.4,0,6.4
68171,6,79,35.02083,-120.56388,2023-04-06,California,San Luis Obispo,Nipomo,13.0,3.0,0,3.0
68172,6,79,35.02083,-120.56388,2023-04-07,California,San Luis Obispo,Nipomo,13.0,3.2,0,3.2
68174,6,79,35.02083,-120.56388,2023-04-09,California,San Luis Obispo,Nipomo,11.0,2.7,0,2.7
68178,6,79,35.02083,-120.56388,2023-04-13,California,San Luis Obispo,Nipomo,53.0,12.9,0,12.9
68182,6,79,35.02083,-120.56388,2023-04-17,California,San Luis Obispo,Nipomo,49.0,11.8,0,11.8
68186,6,79,35.02083,-120.56388,2023-04-21,California,San Luis Obispo,Nipomo,37.0,8.8,0,8.8
68190,6,79,35.02083,-120.56388,2023-04-25,California,San Luis Obispo,Nipomo,24.0,5.7,0,5.7
68194,6,79,35.02083,-120.56388,2023-04-29,California,San Luis Obispo,Nipomo,5.0,1.2,0,1.2
68198,6,79,35.02083,-120.56388,2023-05-03,California,San Luis Obispo,Nipomo,5.0,1.2,0,1.2
68202,6,79,35.02083,-120.56388,2023-05-07,California,San Luis Obispo,Nipomo,19.0,4.5,0,4.5
68206,6,79,35.02083,-120.56388,2023-05-11,California,San Luis Obispo,Nipomo,38.0,9.2,0,9.2
68210,6,79,35.02083,-120.56388,2023-05-15,California,San Luis Obispo,Nipomo,0.0,-1.2,0,-1.2
68214,6,79,35.02083,-120.56388,2023-05-19,California,San Luis Obispo,Nipomo,13.0,3.2,0,3.2
68216,6,79,35.02083,-120.56388,2023-05-21,California,San Luis Obispo,Nipomo,7.0,1.6,0,1.6
68218,6,79,35.02083,-120.56388,2023-05-23,California,San Luis Obispo,Nipomo,15.0,3.7,0,3.7
68222,6,79,35.02083,-120.56388,2023-05-27,California,San Luis Obispo,Nipomo,6.0,1.5,0,1.5
68226,6,79,35.02083,-120.56388,2023-05-31,California,San Luis Obispo,Nipomo,25.0,6.1,0,6.1
68230,6,79,35.02083,-120.56388,2023-06-04,California,San Luis Obispo,Nipomo,17.0,4.0,0,4.0
68234,6,79,35.02083,-120.56388,2023-06-08,California,San Luis Obispo,Nipomo,3.0,0.6,0,0.6
68238,6,79,35.02083,-120.56388,2023-06-12,California,San Luis Obispo,Nipomo,2.0,0.4,0,0.4
68239,6,79,35.02083,-120.56388,2023-06-13,California,San Luis Obispo,Nipomo,2.0,0.5,0,0.5
68247,6,79,35.02083,-120.56388,2023-06-21,California,San Luis Obispo,Nipomo,50.0,11.9,0,11.9
68251,6,79,35.02083,-120.56388,2023-06-25,California,San Luis Obispo,Nipomo,15.0,3.5,0,3.5
68255,6,79,35.02083,-120.56388,2023-06-29,California,San Luis Obispo,Nipomo,7.0,1.6,0,1.6
68259,6,79,35.04673,-120.58777,2022-01-03,California,San Luis Obispo,Arroyo Grande,28.0,6.6,0,6.6
68263,6,79,35.04673,-120.58777,2022-01-07,California,San Luis Obispo,Arroyo Grande,19.0,4.5,0,4.5
68267,6,79,35.04673,-120.58777,2022-01-11,California,San Luis Obispo,Arroyo Grande,24.0,5.7,0,5.7
68271,6,79,35.04673,-120.58777,2022-01-15,California,San Luis Obispo,Arroyo Grande,38.0,9.0,0,9.0
68275,6,79,35.04673,-120.58777,2022-01-19,California,San Luis Obispo,Arroyo Grande,40.0,9.5,0,9.5
68279,6,79,35.04673,-120.58777,2022-01-23,California,San Luis Obispo,Arroyo Grande,28.0,6.7,0,6.7
68283,6,79,35.04673,-120.58777,2022-01-27,California,San Luis Obispo,Arroyo Grande,38.0,9.2,0,9.2
68287,6,79,35.04673,-120.58777,2022-02-01,California,San Luis Obispo,Arroyo Grande,32.0,7.7,0,7.7
68291,6,79,35.04673,-120.58777,2022-02-05,California,San Luis Obispo,Arroyo Grande,29.0,7.0,0,7.0
68295,6,79,35.04673,-120.58777,2022-02-09,California,San Luis Obispo,Arroyo Grande,36.0,8.7,0,8.7
68299,6,79,35.04673,-120.58777,2022-02-13,California,San Luis Obispo,Arroyo Grande,20.0,4.9,0,4.9
68303,6,79,35.04673,-120.58777,2022-02-17,California,San Luis Obispo,Arroyo Grande,39.0,9.3,0,9.3
68307,6,79,35.04673,-120.58777,2022-02-21,California,San Luis Obispo,Arroyo Grande,52.0,12.5,0,12.5
68311,6,79,35.04673,-120.58777,2022-02-25,California,San Luis Obispo,Arroyo Grande,48.0,11.5,0,11.5
68315,6,79,35.04673,-120.58777,2022-03-01,California,San Luis Obispo,Arroyo Grande,48.0,11.6,0,11.6
68319,6,79,35.04673,-120.58777,2022-03-05,California,San Luis Obispo,Arroyo Grande,52.0,12.7,0,12.7
68323,6,79,35.04673,-120.58777,2022-03-09,California,San Luis Obispo,Arroyo Grande,52.0,12.6,0,12.6
68327,6,79,35.04673,-120.58777,2022-03-13,California,San Luis Obispo,Arroyo Grande,44.0,10.6,0,10.6
68329,6,79,35.04673,-120.58777,2022-03-15,California,San Luis Obispo,Arroyo Grande,41.0,9.8,0,9.8
68331,6,79,35.04673,-120.58777,2022-03-17,California,San Luis Obispo,Arroyo Grande,54.0,13.6,0,13.6
68333,6,79,35.04673,-120.58777,2022-03-19,California,San Luis Obispo,Arroyo Grande,23.0,5.6,0,5.6
68335,6,79,35.04673,-120.58777,2022-03-21,California,San Luis Obispo,Arroyo Grande,58.0,15.4,0,15.4
68337,6,79,35.04673,-120.58777,2022-03-23,California,San Luis Obispo,Arroyo Grande,27.0,6.4,0,6.4
68339,6,79,35.04673,-120.58777,2022-03-25,California,San Luis Obispo,Arroyo Grande,21.0,5.1,0,5.1
68340,6,79,35.04673,-120.58777,2022-03-26,California,San Luis Obispo,Arroyo Grande,21.0,5.0,0,5.0
68342,6,79,35.04673,-120.58777,2022-03-28,California,San Luis Obispo,Arroyo Grande,17.0,4.1,0,4.1
68344,6,79,35.04673,-120.58777,2022-03-30,California,San Luis Obispo,Arroyo Grande,40.0,9.6,0,9.6
68346,6,79,35.04673,-120.58777,2022-04-01,California,San Luis Obispo,Arroyo Grande,46.0,11.0,0,11.0
68348,6,79,35.04673,-120.58777,2022-04-03,California,San Luis Obispo,Arroyo Grande,30.0,7.3,0,7.3
68350,6,79,35.04673,-120.58777,2022-04-05,California,San Luis Obispo,Arroyo Grande,65.0,18.6,0,18.6
68352,6,79,35.04673,-120.58777,2022-04-07,California,San Luis Obispo,Arroyo Grande,44.0,10.6,0,10.6
68354,6,79,35.04673,-120.58777,2022-04-09,California,San Luis Obispo,Arroyo Grande,82.0,26.8,0,26.8
68356,6,79,35.04673,-120.58777,2022-04-11,California,San Luis Obispo,Arroyo Grande,54.0,13.7,0,13.7
68358,6,79,35.04673,-120.58777,2022-04-13,California,San Luis Obispo,Arroyo Grande,57.0,14.8,0,14.8
68362,6,79,35.04673,-120.58777,2022-04-17,California,San Luis Obispo,Arroyo Grande,38.0,9.0,0,9.0
68364,6,79,35.04673,-120.58777,2022-04-19,California,San Luis Obispo,Arroyo Grande,28.0,6.7,0,6.7
68366,6,79,35.04673,-120.58777,2022-04-21,California,San Luis Obispo,Arroyo Grande,23.0,5.5,0,5.5
68367,6,79,35.04673,-120.58777,2022-04-22,California,San Luis Obispo,Arroyo Grande,33.0,8.0,0,8.0
68368,6,79,35.04673,-120.58777,2022-04-23,California,San Luis Obispo,Arroyo Grande,50.0,12.0,0,12.0
68370,6,79,35.04673,-120.58777,2022-04-25,California,San Luis Obispo,Arroyo Grande,48.0,11.4,0,11.4
68372,6,79,35.04673,-120.58777,2022-04-27,California,San Luis Obispo,Arroyo Grande,58.0,15.2,0,15.2
68374,6,79,35.04673,-120.58777,2022-04-29,California,San Luis Obispo,Arroyo Grande,61.0,16.8,0,16.8
68376,6,79,35.04673,-120.58777,2022-05-01,California,San Luis Obispo,Arroyo Grande,62.0,17.3,0,17.3
68378,6,79,35.04673,-120.58777,2022-05-03,California,San Luis Obispo,Arroyo Grande,62.0,17.3,0,17.3
68380,6,79,35.04673,-120.58777,2022-05-05,California,San Luis Obispo,Arroyo Grande,26.0,6.3,0,6.3
68384,6,79,35.04673,-120.58777,2022-05-09,California,San Luis Obispo,Arroyo Grande,56.0,14.6,0,14.6
68388,6,79,35.04673,-120.58777,2022-05-13,California,San Luis Obispo,Arroyo Grande,46.0,11.0,0,11.0
68392,6,79,35.04673,-120.58777,2022-05-17,California,San Luis Obispo,Arroyo Grande,63.0,17.8,0,17.8
68396,6,79,35.04673,-120.58777,2022-05-21,California,San Luis Obispo,Arroyo Grande,58.0,15.3,0,15.3
68400,6,79,35.04673,-120.58777,2022-05-25,California,San Luis Obispo,Arroyo Grande,25.0,6.1,0,6.1
68408,6,79,35.04673,-120.58777,2022-06-02,California,San Luis Obispo,Arroyo Grande,47.0,11.2,0,11.2
68410,6,79,35.04673,-120.58777,2022-06-04,California,San Luis Obispo,Arroyo Grande,12.0,2.9,0,2.9
68418,6,79,35.04673,-120.58777,2022-06-12,California,San Luis Obispo,Arroyo Grande,18.0,4.2,0,4.2
68422,6,79,35.04673,-120.58777,2022-06-16,California,San Luis Obispo,Arroyo Grande,55.0,14.2,0,14.2
68426,6,79,35.04673,-120.58777,2022-06-20,California,San Luis Obispo,Arroyo Grande,59.0,15.8,0,15.8
68430,6,79,35.04673,-120.58777,2022-06-24,California,San Luis Obispo,Arroyo Grande,15.0,3.6,0,3.6
68434,6,79,35.04673,-120.58777,2022-06-28,California,San Luis Obispo,Arroyo Grande,38.0,9.0,0,9.0
68436,6,79,35.04673,-120.58777,2022-06-30,California,San Luis Obispo,Arroyo Grande,35.0,8.3,0,8.3
68440,6,79,35.04673,-120.58777,2022-07-04,California,San Luis Obispo,Arroyo Grande,53.0,12.9,0,12.9
68442,6,79,35.04673,-120.58777,2022-07-06,California,San Luis Obispo,Arroyo Grande,15.0,3.6,0,3.6
68446,6,79,35.04673,-120.58777,2022-07-10,California,San Luis Obispo,Arroyo Grande,28.0,6.7,0,6.7
68450,6,79,35.04673,-120.58777,2022-07-19,California,San Luis Obispo,Arroyo Grande,33.0,7.8,0,7.8
68454,6,79,35.04673,-120.58777,2022-07-23,California,San Luis Obispo,Arroyo Grande,32.0,7.6,0,7.6
68458,6,79,35.04673,-120.58777,2022-07-27,California,San Luis Obispo,Arroyo Grande,15.0,3.6,0,3.6
68460,6,79,35.04673,-120.58777,2022-07-29,California,San Luis Obispo,Arroyo Grande,9.0,2.2,0,2.2
68462,6,79,35.04673,-120.58777,2022-07-31,California,San Luis Obispo,Arroyo Grande,12.0,2.9,0,2.9
68466,6,79,35.04673,-120.58777,2022-08-04,California,San Luis Obispo,Arroyo Grande,13.0,3.2,0,3.2
68470,6,79,35.04673,-120.58777,2022-08-08,California,San Luis Obispo,Arroyo Grande,30.0,7.1,0,7.1
68474,6,79,35.04673,-120.58777,2022-08-12,California,San Luis Obispo,Arroyo Grande,41.0,9.9,0,9.9
68478,6,79,35.04673,-120.58777,2022-08-16,California,San Luis Obispo,Arroyo Grande,9.0,2.1,0,2.1
68482,6,79,35.04673,-120.58777,2022-08-20,California,San Luis Obispo,Arroyo Grande,13.0,3.1,0,3.1
68486,6,79,35.04673,-120.58777,2022-08-24,California,San Luis Obispo,Arroyo Grande,7.0,1.6,0,1.6
68490,6,79,35.04673,-120.58777,2022-08-28,California,San Luis Obispo,Arroyo Grande,24.0,5.7,0,5.7
68492,6,79,35.04673,-120.58777,2022-08-30,California,San Luis Obispo,Arroyo Grande,51.0,12.1,0,12.1
68493,6,79,35.04673,-120.58777,2022-08-31,California,San Luis Obispo,Arroyo Grande,40.0,9.6,0,9.6
68497,6,79,35.04673,-120.58777,2022-09-04,California,San Luis Obispo,Arroyo Grande,57.0,14.8,0,14.8
68501,6,79,35.04673,-120.58777,2022-09-08,California,San Luis Obispo,Arroyo Grande,22.0,5.3,0,5.3
68505,6,79,35.04673,-120.58777,2022-09-12,California,San Luis Obispo,Arroyo Grande,56.0,14.4,0,14.4
68513,6,79,35.04673,-120.58777,2022-09-20,California,San Luis Obispo,Arroyo Grande,12.0,2.9,0,2.9
68517,6,79,35.04673,-120.58777,2022-09-24,California,San Luis Obispo,Arroyo Grande,32.0,7.7,0,7.7
68521,6,79,35.04673,-120.58777,2022-09-28,California,San Luis Obispo,Arroyo Grande,34.0,8.2,0,8.2
68525,6,79,35.04673,-120.58777,2022-10-02,California,San Luis Obispo,Arroyo Grande,24.0,5.8,0,5.8
68529,6,79,35.04673,-120.58777,2022-10-06,California,San Luis Obispo,Arroyo Grande,17.0,4.0,0,4.0
68533,6,79,35.04673,-120.58777,2022-10-10,California,San Luis Obispo,Arroyo Grande,21.0,5.0,0,5.0
68541,6,79,35.04673,-120.58777,2022-10-18,California,San Luis Obispo,Arroyo Grande,37.0,8.8,0,8.8
68549,6,79,35.04673,-120.58777,2022-10-26,California,San Luis Obispo,Arroyo Grande,48.0,11.5,0,11.5
68557,6,79,35.04673,-120.58777,2022-11-03,California,San Luis Obispo,Arroyo Grande,36.0,8.6,0,8.6
68561,6,79,35.04673,-120.58777,2022-11-07,California,San Luis Obispo,Arroyo Grande,23.0,5.6,0,5.6
68565,6,79,35.04673,-120.58777,2022-11-11,California,San Luis Obispo,Arroyo Grande,45.0,10.8,0,10.8
68569,6,79,35.04673,-120.58777,2022-11-15,California,San Luis Obispo,Arroyo Grande,28.0,6.8,0,6.8
68573,6,79,35.04673,-120.58777,2022-11-19,California,San Luis Obispo,Arroyo Grande,52.0,12.5,0,12.5
68575,6,79,35.04673,-120.58777,2022-11-21,California,San Luis Obispo,Arroyo Grande,51.0,12.1,0,12.1
68577,6,79,35.04673,-120.58777,2022-11-23,California,San Luis Obispo,Arroyo Grande,25.0,6.0,0,6.0
68579,6,79,35.04673,-120.58777,2022-11-25,California,San Luis Obispo,Arroyo Grande,37.0,8.8,0,8.8
68581,6,79,35.04673,-120.58777,2022-11-27,California,San Luis Obispo,Arroyo Grande,54.0,13.5,0,13.5
68585,6,79,35.04673,-120.58777,2022-12-01,California,San Luis Obispo,Arroyo Grande,20.0,4.9,0,4.9
68587,6,79,35.04673,-120.58777,2022-12-03,California,San Luis Obispo,Arroyo Grande,7.0,1.7,0,1.7
68591,6,79,35.04673,-120.58777,2022-12-07,California,San Luis Obispo,Arroyo Grande,13.0,3.2,0,3.2
68595,6,79,35.04673,-120.58777,2022-12-11,California,San Luis Obispo,Arroyo Grande,25.0,6.0,0,6.0
68599,6,79,35.04673,-120.58777,2022-12-15,California,San Luis Obispo,Arroyo Grande,35.0,8.5,0,8.5
68603,6,79,35.04673,-120.58777,2022-12-19,California,San Luis Obispo,Arroyo Grande,39.0,9.4,0,9.4
68604,6,79,35.04673,-120.58777,2022-12-20,California,San Luis Obispo,Arroyo Grande,43.0,10.4,0,10.4
68606,6,79,35.04673,-120.58777,2022-12-22,California,San Luis Obispo,Arroyo Grande,34.0,8.1,0,8.1
68610,6,79,35.04673,-120.58777,2022-12-26,California,San Luis Obispo,Arroyo Grande,26.0,6.3,0,6.3
68614,6,79,35.04673,-120.58777,2022-12-30,California,San Luis Obispo,Arroyo Grande,7.0,1.7,0,1.7
68618,6,79,35.04673,-120.58777,2023-01-04,California,San Luis Obispo,Arroyo Grande,12.0,2.9,0,2.9
68622,6,79,35.04673,-120.58777,2023-01-08,California,San Luis Obispo,Arroyo Grande,8.0,1.8,0,1.8
68626,6,79,35.04673,-120.58777,2023-01-12,California,San Luis Obispo,Arroyo Grande,24.0,5.8,0,5.8
68628,6,79,35.04673,-120.58777,2023-01-14,California,San Luis Obispo,Arroyo Grande,18.0,4.3,0,4.3
68630,6,79,35.04673,-120.58777,2023-01-16,California,San Luis Obispo,Arroyo Grande,21.0,5.0,0,5.0
68634,6,79,35.04673,-120.58777,2023-01-20,California,San Luis Obispo,Arroyo Grande,27.0,6.5,0,6.5
68638,6,79,35.04673,-120.58777,2023-01-24,California,San Luis Obispo,Arroyo Grande,32.0,7.7,0,7.7
68642,6,79,35.04673,-120.58777,2023-01-28,California,San Luis Obispo,Arroyo Grande,29.0,7.0,0,7.0
68644,6,79,35.04673,-120.58777,2023-01-30,California,San Luis Obispo,Arroyo Grande,15.0,3.6,0,3.6
68648,6,79,35.04673,-120.58777,2023-02-03,California,San Luis Obispo,Arroyo Grande,36.0,8.7,0,8.7
68652,6,79,35.04673,-120.58777,2023-02-07,California,San Luis Obispo,Arroyo Grande,24.0,5.8,0,5.8
68656,6,79,35.04673,-120.58777,2023-02-11,California,San Luis Obispo,Arroyo Grande,25.0,6.0,0,6.0
68660,6,79,35.04673,-120.58777,2023-02-15,California,San Luis Obispo,Arroyo Grande,17.0,4.1,0,4.1
68664,6,79,35.04673,-120.58777,2023-02-19,California,San Luis Obispo,Arroyo Grande,37.0,8.8,0,8.8
68668,6,79,35.04673,-120.58777,2023-02-23,California,San Luis Obispo,Arroyo Grande,12.0,2.9,0,2.9
68672,6,79,35.04673,-120.58777,2023-02-27,California,San Luis Obispo,Arroyo Grande,15.0,3.5,0,3.5
